Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,30 May 2001,Dividend - Rs. - 3.0000,-,15 Jun 2001,22 Jun 2001,30 May 2001,13 Jun 2001,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,05 Nov 2001,Interim Dividend - Rs. - 2.0000,19 Nov 2001,-,-,05 Nov 2001,14 Nov 2001,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,04 Jul 2007,Final Dividend - Rs. - 3.0000,-,06 Jul 2007,13 Jul 2007,28 Jun 2007,05 Jul 2007,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,07 Nov 2007,Interim Dividend - Rs. - 3.0000,08 Nov 2007,-,-,01 Nov 2007,06 Nov 2007,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,30 Jul 2008,Final Dividend - Rs. - 3.0000,-,01 Aug 2008,08 Aug 2008,25 Jul 2008,31 Jul 2008,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,06 Nov 2008,Interim Dividend - Rs. - 3.0000,07 Nov 2008,-,-,31 Oct 2008,06 Nov 2008,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,12 Aug 2009,Final Dividend - Rs. - 3.0000,-,14 Aug 2009,21 Aug 2009,07 Aug 2009,13 Aug 2009,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,12 Nov 2009,Interim Dividend - Rs. - 3.0000,13 Nov 2009,-,-,06 Nov 2009,12 Nov 2009,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,07 Jul 2010,Final Dividend - Rs. - 3.0000,-,09 Jul 2010,16 Jul 2010,02 Jul 2010,08 Jul 2010,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,28 Oct 2010,Interim Dividend - Rs. - 3.0000,29 Oct 2010,-,-,22 Oct 2010,28 Oct 2010,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,29 Jun 2011,Final Dividend - Rs. - 3.0000,-,01 Jul 2011,08 Jul 2011,24 Jun 2011,29 Jun 2011,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,09 Aug 2011,Special Dividend - Rs. - 18.0000,10 Aug 2011,-,-,03 Aug 2011,09 Aug 2011,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,03 Nov 2011,Interim Dividend - Rs. - 3.0000,04 Nov 2011,-,-,28 Oct 2011,03 Nov 2011,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,04 Jul 2012,Final Dividend - Rs. - 3.0000,-,06 Jul 2012,10 Jul 2012,28 Jun 2012,05 Jul 2012,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,15 Nov 2012,Interim Dividend - Rs. - 3.0000,17 Nov 2012,-,-,08 Nov 2012,15 Nov 2012,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,27 Jun 2013,Final Dividend - Rs. - 3.0000,-,02 Jul 2013,05 Jul 2013,25 Jun 2013,01 Jul 2013,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,19 Nov 2013,Interim Dividend - Rs. - 3.0000,20 Nov 2013,-,-,12 Nov 2013,19 Nov 2013,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,22 Aug 2014,Final Dividend - Rs. - 3.0000,-,26 Aug 2014,28 Aug 2014,19 Aug 2014,25 Aug 2014,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,25 Nov 2014,Interim Dividend - Rs. - 3.0000,26 Nov 2014,-,-,19 Nov 2014,25 Nov 2014,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,09 Sep 2015,Final Dividend - Rs. - 3.0000,-,11 Sep 2015,14 Sep 2015,04 Sep 2015,10 Sep 2015,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,18 Nov 2015,Interim Dividend - Rs. - 3.0000,19 Nov 2015,-,-,10 Nov 2015,18 Nov 2015,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,15 Jul 2016,Final Dividend - Rs. - 3.0000,-,19 Jul 2016,22 Jul 2016,12 Jul 2016,18 Jul 2016,-
500210,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,01 Dec 2016,Interim Dividend - Rs. - 3.0000,02 Dec 2016,-,-,25 Nov 2016,01 Dec 2016,-
