root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.7235916705299871,0.5235849056603774,0.5235849056603774,0.47641509433962265,0.5051546391752577,0.4375,0.4688995215311005,"[[104  96]
 [126  98]]",0.001,euclidean,8,uniform,ball_tree
0.7219601201550815,0.5212264150943396,0.5212264150943396,0.47877358490566035,0.48372093023255813,0.48598130841121495,0.4848484848484849,"[[ 99 111]
 [110 104]]",0.002,euclidean,18,uniform,ball_tree
0.7365139714823333,0.5424528301886793,0.5424528301886793,0.45754716981132076,0.4583333333333333,0.5238095238095238,0.4888888888888889,"[[ 84 130]
 [100 110]]",0.003,euclidean,41,uniform,ball_tree
0.7104343608892207,0.5047169811320755,0.5047169811320755,0.49528301886792453,0.4785276073619632,0.37681159420289856,0.42162162162162165,"[[132  85]
 [129  78]]",0.004,euclidean,40,uniform,ball_tree
0.7020858411205049,0.49292452830188677,0.49292452830188677,0.5070754716981132,0.4578313253012048,0.18811881188118812,0.26666666666666666,"[[177  45]
 [164  38]]",0.005,manhattan,86,uniform,ball_tree
