root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.703158638764744,0.49443207126948774,0.49443207126948774,0.5055679287305123,0.49429657794676807,0.2947845804988662,0.36931818181818177,"[[324 133]
 [311 130]]",0.001,manhattan,6,uniform,ball_tree
0.7007790764792998,0.4910913140311804,0.4910913140311804,0.5089086859688196,0.45081967213114754,0.2637889688249401,0.3328290468986384,"[[347 134]
 [307 110]]",0.002,manhattan,6,uniform,ball_tree
0.677345796026084,0.45879732739420936,0.45879732739420936,0.5412026726057907,0.4230769230769231,0.1111111111111111,0.176,"[[442  60]
 [352  44]]",0.003,euclidean,71,distance,ball_tree
0.6522191004648176,0.42538975501113585,0.42538975501113585,0.5746102449888641,0.2608695652173913,0.016172506738544475,0.030456852791878174,"[[510  17]
 [365   6]]",0.004,euclidean,92,uniform,ball_tree
0.6375412122579953,0.4064587973273942,0.4064587973273942,0.5935412026726058,0.15384615384615385,0.0056179775280898875,0.010840108401084009,"[[531  11]
 [354   2]]",0.005,euclidean,94,uniform,ball_tree
