root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.7276636462146999,0.5294943820224719,0.5294943820224719,0.4705056179775281,0.45701357466063347,0.28212290502793297,0.3488773747841105,"[[234 120]
 [257 101]]",0.001,euclidean,84,uniform,ball_tree
0.7140248319730605,0.5098314606741573,0.5098314606741573,0.4901685393258427,0.40869565217391307,0.13742690058479531,0.20568927789934355,"[[302  68]
 [295  47]]",0.002,euclidean,82,uniform,ball_tree
0.688998622004134,0.4747191011235955,0.4747191011235955,0.5252808988764045,0.4672897196261682,0.1510574018126888,0.22831050228310498,"[[324  57]
 [281  50]]",0.003,euclidean,36,uniform,ball_tree
0.6683032346795473,0.44662921348314605,0.44662921348314605,0.5533707865168539,0.42857142857142855,0.03821656050955414,0.07017543859649122,"[[382  16]
 [302  12]]",0.004,euclidean,87,uniform,ball_tree
0.6501944393708424,0.42275280898876405,0.42275280898876405,0.577247191011236,0.5,0.029900332225913623,0.05642633228840126,"[[402   9]
 [292   9]]",0.005,euclidean,76,uniform,ball_tree
