root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.6843825294674873,0.4683794466403162,0.4683794466403162,0.5316205533596838,0.5401459854014599,0.29838709677419356,0.3844155844155845,"[[195  63]
 [174  74]]",0.001,manhattan,40,uniform,ball_tree
0.6915640748081247,0.4782608695652174,0.4782608695652174,0.5217391304347826,0.4222222222222222,0.08085106382978724,0.1357142857142857,"[[245  26]
 [216  19]]",0.002,manhattan,101,distance,ball_tree
0.659380473395787,0.43478260869565216,0.43478260869565216,0.5652173913043478,0.5,0.02727272727272727,0.05172413793103448,"[[280   6]
 [214   6]]",0.003,euclidean,83,uniform,ball_tree
0.6442202750968412,0.4150197628458498,0.4150197628458498,0.5849802371541502,0.6,0.014218009478672985,0.027777777777777776,"[[293   2]
 [208   3]]",0.004,euclidean,70,uniform,ball_tree
0.6318302668961087,0.39920948616600793,0.39920948616600793,0.6007905138339921,0.0,0.0,0.0,"[[304   4]
 [198   0]]",0.005,euclidean,56,distance,ball_tree
