root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.6447715386698235,0.4157303370786517,0.4157303370786517,0.5842696629213483,0.3167420814479638,0.32558139534883723,0.3211009174311927,"[[346 151]
 [145  70]]",0.01,euclidean,1,uniform,ball_tree
0.5014025272991974,0.25140449438202245,0.25140449438202245,0.7485955056179775,0.1509433962264151,0.1523809523809524,0.15165876777251186,"[[517  90]
 [ 89  16]]",0.02,manhattan,1,uniform,ball_tree
0.3821876708246056,0.14606741573033707,0.14606741573033707,0.8539325842696629,0.038461538461538464,0.03571428571428571,0.03703703703703704,"[[606  50]
 [ 54   2]]",0.03,manhattan,1,uniform,ball_tree
0.19473404508356196,0.037921348314606744,0.037921348314606744,0.9620786516853933,0.0,0.0,0.0,"[[685   3]
 [ 24   0]]",0.04,manhattan,3,uniform,ball_tree
0.21528658715010923,0.046348314606741575,0.046348314606741575,0.9536516853932584,0.0,0.0,0.0,"[[679  19]
 [ 14   0]]",0.05,euclidean,1,uniform,ball_tree
