root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.6505094799608465,0.42316258351893093,0.42316258351893093,0.576837416481069,0.2765151515151515,0.2786259541984733,0.27756653992395436,"[[445 191]
 [189  73]]",0.01,euclidean,1,uniform,ball_tree
0.5276328614914091,0.27839643652561247,0.27839643652561247,0.7216035634743875,0.15894039735099338,0.16326530612244897,0.1610738255033557,"[[624 127]
 [123  24]]",0.02,euclidean,1,uniform,ball_tree
0.3920138173102296,0.15367483296213807,0.15367483296213807,0.8463251670378619,0.04918032786885246,0.03614457831325301,0.041666666666666664,"[[757  58]
 [ 80   3]]",0.03,euclidean,1,uniform,ball_tree
0.27719562853888774,0.07683741648106904,0.07683741648106904,0.923162583518931,0.08,0.041666666666666664,0.0547945205479452,"[[827  23]
 [ 46   2]]",0.04,euclidean,1,uniform,ball_tree
0.22632928295011384,0.051224944320712694,0.051224944320712694,0.9487750556792873,0.0625,0.03125,0.041666666666666664,"[[851  15]
 [ 31   1]]",0.05,manhattan,1,uniform,ball_tree
