root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.5654448612875199,0.3197278911564626,0.3197278911564626,0.6802721088435374,0.2849462365591398,0.2623762376237624,0.2731958762886599,"[[547 133]
 [149  53]]",0.01,euclidean,1,uniform,ball_tree
0.3912303982179758,0.15306122448979592,0.15306122448979592,0.8469387755102041,0.15151515151515152,0.11235955056179775,0.12903225806451613,"[[737  56]
 [ 79  10]]",0.02,manhattan,1,uniform,ball_tree
0.25643641938735734,0.06575963718820861,0.06575963718820861,0.9342403628117913,0.11538461538461539,0.07894736842105263,0.09374999999999999,"[[821  23]
 [ 35   3]]",0.03,manhattan,1,uniform,ball_tree
0.19047619047619047,0.036281179138321996,0.036281179138321996,0.963718820861678,0.0,0.0,0.0,"[[850  13]
 [ 19   0]]",0.04,euclidean,1,uniform,ball_tree
0.13468700594029476,0.018140589569160998,0.018140589569160998,0.981859410430839,0.0,0.0,0.0,"[[866   7]
 [  9   0]]",0.05,euclidean,1,uniform,ball_tree
