root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.656372792487963,0.4308252427184466,0.4308252427184466,0.5691747572815534,0.3474903474903475,0.32608695652173914,0.3364485981308411,"[[379 169]
 [186  90]]",0.01,manhattan,1,uniform,ball_tree
0.5463915165157566,0.29854368932038833,0.29854368932038833,0.7014563106796117,0.1958041958041958,0.1761006289308176,0.18543046357615894,"[[550 115]
 [131  28]]",0.02,manhattan,1,uniform,ball_tree
0.43788990946987344,0.19174757281553398,0.19174757281553398,0.808252427184466,0.11904761904761904,0.10638297872340426,0.11235955056179775,"[[656  74]
 [ 84  10]]",0.03,euclidean,1,uniform,ball_tree
0.3304894869294238,0.10922330097087378,0.10922330097087378,0.8907766990291263,0.0784313725490196,0.0851063829787234,0.08163265306122448,"[[730  47]
 [ 43   4]]",0.04,euclidean,1,uniform,ball_tree
0.2606936229533505,0.06796116504854369,0.06796116504854369,0.9320388349514563,0.09375,0.1,0.09677419354838711,"[[765  29]
 [ 27   3]]",0.05,euclidean,1,uniform,ball_tree
