root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.6081384729110936,0.36983240223463687,0.36983240223463687,0.6301675977653631,0.3153526970954357,0.3140495867768595,0.31469979296066247,"[[488 165]
 [166  76]]",0.01,manhattan,1,uniform,ball_tree
0.4583185201601477,0.2100558659217877,0.2100558659217877,0.7899441340782123,0.1650485436893204,0.14285714285714285,0.15315315315315317,"[[690  86]
 [102  17]]",0.02,manhattan,1,uniform,ball_tree
0.3342631352324378,0.11173184357541899,0.11173184357541899,0.888268156424581,0.10416666666666667,0.08064516129032258,0.0909090909090909,"[[790  43]
 [ 57   5]]",0.03,manhattan,1,uniform,ball_tree
0.24563223634272083,0.060335195530726256,0.060335195530726256,0.9396648044692737,0.10714285714285714,0.09375,0.09999999999999999,"[[838  25]
 [ 29   3]]",0.04,manhattan,1,uniform,ball_tree
0.18000620721761654,0.03240223463687151,0.03240223463687151,0.9675977653631285,0.07142857142857142,0.058823529411764705,0.06451612903225808,"[[865  13]
 [ 16   1]]",0.05,manhattan,1,uniform,ball_tree
