threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5,0.4548611111111111,0.4548611111111111,1.0,0.6252983293556086,"[[  0 314]
 [  0 262]]",25,25,sgd,relu,0.2,32,2,0.001
0.45999999999999996,0.4322916666666667,0.4322916666666667,1.0,0.6036363636363636,"[[  0 327]
 [  0 249]]",25,25,sgd,sigmoid,0.1,32,2,0.002
0.43999999999999995,0.4045138888888889,0.4045138888888889,1.0,0.5760197775030903,"[[  0 343]
 [  0 233]]",50,25,adam,sigmoid,0.2,32,2,0.003
0.4099999999999999,0.3836805555555556,0.3836805555555556,1.0,0.5545796737766625,"[[  0 355]
 [  0 221]]",25,25,adam,sigmoid,0.2,32,2,0.004
0.3799999999999999,0.484375,0.35294117647058826,0.5217391304347826,0.4210526315789474,"[[171 198]
 [ 99 108]]",25,25,adam,relu,0.2,32,2,0.005
