root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.618584986872804,0.38264738598442716,0.38264738598442716,0.6173526140155728,0.23109243697478993,0.25462962962962965,0.24229074889867844,"[[500 183]
 [161  55]]",10.0,0.1,sigmoid,0.01
0.456079925864336,0.20800889877641823,0.20800889877641823,0.7919911012235817,0.09803921568627451,0.09523809523809523,0.09661835748792272,"[[702  92]
 [ 95  10]]",10.0,0.1,sigmoid,0.02
0.28102782907018675,0.07897664071190211,0.07897664071190211,0.9210233592880979,0.17142857142857143,0.125,0.14457831325301204,"[[822  29]
 [ 42   6]]",1000.0,0.1,rbf,0.03
0.1764814932616129,0.03114571746384872,0.03114571746384872,0.9688542825361512,0.0,0.0,0.0,"[[871   2]
 [ 26   0]]",10.0,1e-05,sigmoid,0.04
0.14537741913146593,0.021134593993325918,0.021134593993325918,0.978865406006674,0.0,0.0,0.0,"[[880   0]
 [ 19   0]]",0.1,0.1,rbf,0.05
