root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.645353445053419,0.41648106904231624,0.41648106904231624,0.5835189309576837,0.2915129151291513,0.30268199233716475,0.29699248120300753,"[[445 192]
 [182  79]]",100,0.1,sigmoid,0.01
0.5201935565757186,0.27060133630289535,0.27060133630289535,0.7293986636971047,0.1456953642384106,0.16176470588235295,0.15331010452961671,"[[633 129]
 [114  22]]",1000,0.01,sigmoid,0.02
0.338672898013042,0.11469933184855234,0.11469933184855234,0.8853006681514477,0.14634146341463414,0.08108108108108109,0.10434782608695652,"[[789  35]
 [ 68   6]]",1000,0.1,rbf,0.03
0.29471967731386906,0.08685968819599109,0.08685968819599109,0.9131403118040089,0.02564102564102564,0.024390243902439025,0.025,"[[819  38]
 [ 40   1]]",1000,0.01,sigmoid,0.04
0.1797052771539307,0.03229398663697105,0.03229398663697105,0.967706013363029,0.16666666666666666,0.09523809523809523,0.12121212121212123,"[[867  10]
 [ 19   2]]",1000,0.1,rbf,0.05
