root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.5650824557692283,0.31931818181818183,0.31931818181818183,0.6806818181818182,0.24277456647398843,0.21875,0.23013698630136986,"[[557 131]
 [150  42]]",10.0,0.01,sigmoid,0.01
0.34045424201952734,0.1159090909090909,0.1159090909090909,0.884090909090909,0.10526315789473684,0.05555555555555555,0.07272727272727272,"[[774  34]
 [ 68   4]]",1000.0,0.1,rbf,0.02
0.2407375032157338,0.05795454545454545,0.05795454545454545,0.9420454545454545,0.0,0.0,0.0,"[[829  28]
 [ 23   0]]",100.0,0.0001,sigmoid,0.03
0.13483997249264842,0.01818181818181818,0.01818181818181818,0.9818181818181818,0.0,0.0,0.0,"[[864   7]
 [  9   0]]",1000.0,0.1,rbf,0.04
0.06741998624632421,0.004545454545454545,0.004545454545454545,0.9954545454545455,0.0,0.0,0.0,"[[876   0]
 [  4   0]]",0.1,0.1,rbf,0.05
