root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6552144020062448,0.42930591259640105,0.42930591259640105,0.570694087403599,0.3069306930693069,0.2421875,0.2707423580786026,"[[382 140]
 [194  62]]",10,0.001,sigmoid,0.01
0.513318754731277,0.2634961439588689,0.2634961439588689,0.7365038560411311,0.14772727272727273,0.09090909090909091,0.11255411255411256,"[[560  75]
 [130  13]]",100,0.0001,sigmoid,0.02
0.40402855660228837,0.16323907455012854,0.16323907455012854,0.8367609254498715,0.16393442622950818,0.11627906976744186,0.13605442176870747,"[[641  51]
 [ 76  10]]",1000,0.1,rbf,0.03
0.3084083027966873,0.09511568123393316,0.09511568123393316,0.9048843187660668,0.0967741935483871,0.061224489795918366,0.075,"[[701  28]
 [ 46   3]]",1000,0.1,rbf,0.04
0.2405007629230747,0.05784061696658098,0.05784061696658098,0.9421593830334191,0.0,0.0,0.0,"[[733  12]
 [ 33   0]]",1000,0.1,rbf,0.05
