root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.5938131150226127,0.3526140155728587,0.3526140155728587,0.6473859844271412,0.1691542288557214,0.18478260869565216,0.1766233766233766,"[[548 167]
 [150  34]]",100,0.01,sigmoid,0.01
0.4192264713258088,0.1757508342602892,0.1757508342602892,0.8242491657397107,0.06593406593406594,0.0759493670886076,0.07058823529411765,"[[735  85]
 [ 73   6]]",100,0.01,sigmoid,0.02
0.2212312597720623,0.048943270300333706,0.048943270300333706,0.9510567296996663,0.0,0.0,0.0,"[[855   4]
 [ 40   0]]",1000,0.01,rbf,0.03
0.21093572976433475,0.04449388209121246,0.04449388209121246,0.9555061179087876,0.07692307692307693,0.1111111111111111,0.09090909090909093,"[[857  24]
 [ 16   2]]",1000,0.1,rbf,0.04
0.16339011369947534,0.026696329254727477,0.026696329254727477,0.9733036707452726,0.0,0.0,0.0,"[[875  13]
 [ 11   0]]",1000,0.1,rbf,0.05
