root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6244550697033473,0.38994413407821227,0.38994413407821227,0.6100558659217877,0.2885375494071146,0.30165289256198347,0.29494949494949496,"[[473 180]
 [169  73]]",1,0.1,sigmoid,0.01
0.450945623448396,0.20335195530726258,0.20335195530726258,0.7966480446927374,0.1941747572815534,0.16806722689075632,0.1801801801801802,"[[693  83]
 [ 99  20]]",1000,0.1,rbf,0.02
0.33924003136817676,0.11508379888268157,0.11508379888268157,0.8849162011173184,0.08163265306122448,0.06451612903225806,0.07207207207207209,"[[788  45]
 [ 58   4]]",1000,0.1,rbf,0.03
0.23635972962353272,0.055865921787709494,0.055865921787709494,0.9441340782122905,0.15384615384615385,0.125,0.13793103448275862,"[[841  22]
 [ 28   4]]",100,0.01,sigmoid,0.04
0.14570192270292665,0.021229050279329607,0.021229050279329607,0.9787709497206704,0.25,0.058823529411764705,0.09523809523809523,"[[875   3]
 [ 16   1]]",1000,0.01,rbf,0.05
