root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6201736729460423,0.38461538461538464,0.38461538461538464,0.6153846153846154,0.125,0.09375,0.10714285714285714,"[[77 21]
 [29  3]]",1000.0,0.1,rbf,0.01
0.41137667560372115,0.16923076923076924,0.16923076923076924,0.8307692307692308,0.16666666666666666,0.05555555555555555,0.08333333333333333,"[[107   5]
 [ 17   1]]",100.0,0.1,rbf,0.02
0.2773500981126146,0.07692307692307693,0.07692307692307693,0.9230769230769231,0.14285714285714285,0.2,0.16666666666666666,"[[119   6]
 [  4   1]]",1000.0,0.1,rbf,0.03
0.12403473458920845,0.015384615384615385,0.015384615384615385,0.9846153846153847,0.0,0.0,0.0,"[[128   0]
 [  2   0]]",0.1,0.1,rbf,0.04
0.0,0.0,0.0,1.0,0.0,0.0,0.0,[[130]],0.1,0.1,rbf,0.05
