root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.5184458767968264,0.26878612716763006,0.26878612716763006,0.7312138728323699,0.005434782608695652,0.25,0.010638297872340424,"[[505 183]
 [  3   1]]",100,25,0.01
0.3839255708215277,0.14739884393063585,0.14739884393063585,0.8526011560693642,0.0,0.0,0.0,"[[590 102]
 [  0   0]]",100,64,0.02
0.27674825270581666,0.07658959537572255,0.07658959537572255,0.9234104046242775,0.0,0.0,0.0,"[[639  53]
 [  0   0]]",100,64,0.03
0.19007148031742638,0.036127167630057806,0.036127167630057806,0.9638728323699421,0.0,0.0,0.0,"[[667  25]
 [  0   0]]",75,32,0.04
0.12607915671206496,0.015895953757225433,0.015895953757225433,0.9841040462427746,0.0,0.0,0.0,"[[681  11]
 [  0   0]]",100,64,0.05
0.053760333057047034,0.002890173410404624,0.002890173410404624,0.9971098265895953,0.0,0.0,0.0,"[[690   2]
 [  0   0]]",25,25,0.1
