root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.4913036844405175,0.2413793103448276,0.2413793103448276,0.7586206896551724,0.0,0.0,0.0,"[[682 216]
 [  1   0]]",100,48,0.01
0.3417549421580216,0.1167964404894327,0.1167964404894327,0.8832035595105673,0.0,0.0,0.0,"[[794 105]
 [  0   0]]",25,25,0.02
0.23106851475148005,0.05339265850945495,0.05339265850945495,0.946607341490545,0.0,0.0,0.0,"[[851  48]
 [  0   0]]",100,64,0.03
0.17006182216855167,0.028921023359288096,0.028921023359288096,0.9710789766407119,0.0,0.0,0.0,"[[873  26]
 [  0   0]]",25,25,0.04
0.14537741913146593,0.021134593993325918,0.021134593993325918,0.978865406006674,0.0,0.0,0.0,"[[880  19]
 [  0   0]]",25,25,0.05
0.04716666306365782,0.002224694104560623,0.002224694104560623,0.9977753058954394,0.0,0.0,0.0,"[[897   2]
 [  0   0]]",25,25,0.1
