root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.4683141913482676,0.21931818181818183,0.21931818181818183,0.7806818181818181,0.0,0.0,0.0,"[[687 192]
 [  1   0]]",100,32,0.01
0.28603877677367767,0.08181818181818182,0.08181818181818182,0.9181818181818182,0.0,0.0,0.0,"[[808  72]
 [  0   0]]",100,64,0.02
0.1616674476707158,0.026136363636363635,0.026136363636363635,0.9738636363636364,0.0,0.0,0.0,"[[857  23]
 [  0   0]]",100,32,0.03
0.10112997936948631,0.010227272727272727,0.010227272727272727,0.9897727272727272,0.0,0.0,0.0,"[[871   9]
 [  0   0]]",25,25,0.04
0.06741998624632421,0.004545454545454545,0.004545454545454545,0.9954545454545455,0.0,0.0,0.0,"[[876   4]
 [  0   0]]",25,25,0.05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,[[880]],25,25,0.1
