root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.4404315305588008,0.1939799331103679,0.1939799331103679,0.8060200668896321,0.005714285714285714,1.0,0.011363636363636362,"[[722 174]
 [  0   1]]",50,48,0.01
0.2733009742381272,0.07469342251950947,0.07469342251950947,0.9253065774804905,0.0,0.0,0.0,"[[830  67]
 [  0   0]]",25,48,0.02
0.19753215450257794,0.03901895206243032,0.03901895206243032,0.9609810479375697,0.0,0.0,0.0,"[[862  35]
 [  0   0]]",25,100,0.03
0.14553939959299939,0.021181716833890748,0.021181716833890748,0.9788182831661093,0.0,0.0,0.0,"[[878  19]
 [  0   0]]",25,48,0.04
0.11073887853694817,0.012263099219620958,0.012263099219620958,0.987736900780379,0.0,0.0,0.0,"[[886  11]
 [  0   0]]",50,100,0.05
0.05783149319662402,0.0033444816053511705,0.0033444816053511705,0.9966555183946488,0.0,0.0,0.0,"[[894   3]
 [  0   0]]",75,48,0.1
