root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.4994327848429293,0.2494331065759637,0.2494331065759637,0.7505668934240363,0.0,0.0,0.0,"[[662 219]
 [  1   0]]",75,48,0.01
0.3316282923139076,0.10997732426303855,0.10997732426303855,0.8900226757369615,0.0,0.0,0.0,"[[785  96]
 [  1   0]]",75,64,0.02
0.2404644032943352,0.05782312925170068,0.05782312925170068,0.9421768707482994,0.0,0.0,0.0,"[[831  51]
 [  0   0]]",25,25,0.03
0.1579345138264476,0.024943310657596373,0.024943310657596373,0.9750566893424036,0.0,0.0,0.0,"[[860  22]
 [  0   0]]",25,25,0.04
0.12140522651411392,0.01473922902494331,0.01473922902494331,0.9852607709750567,0.0,0.0,0.0,"[[869  13]
 [  0   0]]",25,25,0.05
0.047619047619047616,0.0022675736961451248,0.0022675736961451248,0.9977324263038548,0.0,0.0,0.0,"[[880   2]
 [  0   0]]",25,25,0.1
