root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.5391158314617921,0.2906458797327394,0.2906458797327394,0.7093541202672605,0.007633587786259542,0.6666666666666666,0.015094339622641508,"[[635 260]
 [  1   2]]",100,32,0.01
0.40459498844778113,0.16369710467706014,0.16369710467706014,0.8363028953229399,0.0,0.0,0.0,"[[751 147]
 [  0   0]]",25,25,0.02
0.3040191061866069,0.09242761692650334,0.09242761692650334,0.9075723830734966,0.012048192771084338,0.5,0.023529411764705882,"[[814  82]
 [  1   1]]",75,25,0.03
0.23359302549309996,0.05456570155902005,0.05456570155902005,0.9454342984409799,0.0,0.0,0.0,"[[849  48]
 [  1   0]]",50,25,0.04
0.1887716712732035,0.035634743875278395,0.035634743875278395,0.9643652561247216,0.0,0.0,0.0,"[[866  32]
 [  0   0]]",50,64,0.05
0.07461855486748754,0.005567928730512249,0.005567928730512249,0.9944320712694877,0.0,0.0,0.0,"[[893   4]
 [  1   0]]",100,25,0.1
