root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,rate_of_growth
0.7755095707595249,0.6014150943396226,0.6014150943396226,0.39858490566037735,1.0,0.39858490566037735,0.5699831365935919,"[[  0   0]
 [255 169]]",25,25,0.01
0.8687444855261388,0.7547169811320755,0.7547169811320755,0.24528301886792453,1.0,0.24528301886792453,0.393939393939394,"[[  0   0]
 [320 104]]",25,25,0.02
0.9214426752509268,0.8490566037735849,0.8490566037735849,0.1509433962264151,1.0,0.1509433962264151,0.26229508196721313,"[[  0   0]
 [360  64]]",25,25,0.03
0.951661902861773,0.9056603773584906,0.9056603773584906,0.09433962264150944,1.0,0.09433962264150944,0.1724137931034483,"[[  0   0]
 [384  40]]",25,25,0.04
0.976130210924365,0.9528301886792453,0.9528301886792453,0.04716981132075472,1.0,0.04716981132075472,0.09009009009009009,"[[  0   0]
 [404  20]]",25,25,0.05
