root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,threshold,features
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,p_0.01,0.01,['EPS GR']
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,p_0.05,0.01,"['Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,p_0.1,0.01,"['Spread High-Low GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,p_0.15,0.01,"['Spread High-Low GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,p_0.2,0.01,"['No. of Trades GR', 'Spread High-Low GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,p_0.25,0.01,"['No. of Trades GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,f_0.1,0.01,"['No. of Trades GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,f_0.5,0.01,"['No. of Trades GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,f_1,0.01,"['No. of Trades GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,f_2,0.01,"['Spread High-Low GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4841229182759271,0.234375,0.234375,0.765625,0.765625,0.0,0.0,0.0,"[[637   0]
 [195   0]]",l2,0.001,f_5,0.01,"['Net Profit GR', 'EPS GR']"
0.3361261210182411,0.11298076923076923,0.11298076923076923,0.8870192307692307,0.8870192307692307,0.0,0.0,0.0,"[[738   0]
 [ 94   0]]",l2,0.001,p_0.1,0.02,"['No. of Trades GR', 'Dividend Value GR', 'Expenditure GR']"
0.3361261210182411,0.11298076923076923,0.11298076923076923,0.8870192307692307,0.8870192307692307,0.0,0.0,0.0,"[[738   0]
 [ 94   0]]",l2,0.001,p_0.15,0.02,"['Close Price GR', 'No. of Trades GR', 'Spread High-Low GR', 'Dividend Value GR', 'Expenditure GR']"
0.3361261210182411,0.11298076923076923,0.11298076923076923,0.8870192307692307,0.8870192307692307,0.0,0.0,0.0,"[[738   0]
 [ 94   0]]",l2,0.001,p_0.2,0.02,"['Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Dividend Value GR', 'Expenditure GR']"
0.3361261210182411,0.11298076923076923,0.11298076923076923,0.8870192307692307,0.8870192307692307,0.0,0.0,0.0,"[[738   0]
 [ 94   0]]",l2,0.001,p_0.25,0.02,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Dividend Value GR', 'Expenditure GR']"
0.3361261210182411,0.11298076923076923,0.11298076923076923,0.8870192307692307,0.8870192307692307,0.0,0.0,0.0,"[[738   0]
 [ 94   0]]",l2,0.001,f_0.1,0.02,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.3361261210182411,0.11298076923076923,0.11298076923076923,0.8870192307692307,0.8870192307692307,0.0,0.0,0.0,"[[738   0]
 [ 94   0]]",l2,0.001,f_0.5,0.02,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.3361261210182411,0.11298076923076923,0.11298076923076923,0.8870192307692307,0.8870192307692307,0.0,0.0,0.0,"[[738   0]
 [ 94   0]]",l2,0.001,f_1,0.02,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Dividend Value GR', 'Expenditure GR', 'EPS GR']"
0.3361261210182411,0.11298076923076923,0.11298076923076923,0.8870192307692307,0.8870192307692307,0.0,0.0,0.0,"[[738   0]
 [ 94   0]]",l2,0.001,f_2,0.02,"['Close Price GR', 'No. of Trades GR', 'Spread High-Low GR', 'Dividend Value GR', 'Expenditure GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,p_0.01,0.03,['No. of Trades GR']
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,p_0.05,0.03,"['Low Price GR', 'No. of Trades GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,p_0.1,0.03,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Revenue GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,p_0.15,0.03,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,p_0.2,0.03,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.23256512735476587,0.054086538461538464,0.054086538461538464,0.9459134615384616,0.9459134615384616,0.0,0.0,0.0,"[[787   1]
 [ 44   0]]",none,0.001,p_0.25,0.03,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,f_0.1,0.03,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,f_0.5,0.03,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,f_1,0.03,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,f_2,0.03,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR']"
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,f_5,0.03,['No. of Trades GR']
0.22996655275194997,0.052884615384615384,0.052884615384615384,0.9471153846153846,0.9471153846153846,0.0,0.0,0.0,"[[788   0]
 [ 44   0]]",l2,0.001,f_10,0.03,['No. of Trades GR']
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,0.001,p_0.01,0.04,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,0.001,p_0.05,0.04,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,100.0,p_0.1,0.04,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Revenue GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,100.0,p_0.15,0.04,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Revenue GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,100.0,p_0.2,0.04,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Revenue GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,0.001,p_0.25,0.04,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR', 'Income GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,0.001,f_0.1,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,0.001,f_0.5,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR', 'EPS GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,0.001,f_1,0.04,"['Low Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR', 'Income GR', 'Net Profit GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,100.0,f_2,0.04,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Revenue GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,0.001,f_5,0.04,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR']"
0.15504341823651058,0.02403846153846154,0.02403846153846154,0.9759615384615384,0.9759615384615384,0.0,0.0,0.0,"[[812   0]
 [ 20   0]]",l2,0.001,f_10,0.04,"['No.of Shares GR', 'No. of Trades GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,p_0.01,0.05,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,p_0.05,0.05,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Revenue GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,p_0.1,0.05,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,p_0.15,0.05,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,p_0.2,0.05,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,p_0.25,0.05,"['Low Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,f_0.1,0.05,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,f_0.5,0.05,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,f_1,0.05,"['Low Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,f_2,0.05,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,f_5,0.05,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Revenue GR']"
0.125,0.015625,0.015625,0.984375,0.984375,0.0,0.0,0.0,"[[819   0]
 [ 13   0]]",l2,0.001,f_10,0.05,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,p_0.01,0.1,['Spread Close-Open GR']
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,p_0.05,0.1,['Spread Close-Open GR']
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,p_0.1,0.1,"['Open Price GR', 'Spread Close-Open GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,p_0.15,0.1,"['Open Price GR', 'Spread Close-Open GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,p_0.2,0.1,"['Open Price GR', 'Spread Close-Open GR', 'Alpha GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,p_0.25,0.1,"['Open Price GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,f_0.1,0.1,"['Open Price GR', 'Low Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,f_0.5,0.1,"['Open Price GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,f_1,0.1,"['Open Price GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,f_2,0.1,"['Open Price GR', 'Spread Close-Open GR']"
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,f_5,0.1,['Spread Close-Open GR']
0.04902903378454601,0.002403846153846154,0.002403846153846154,0.9975961538461539,0.9975961538461539,0.0,0.0,0.0,"[[830   0]
 [  2   0]]",l2,0.001,f_10,0.1,['Spread Close-Open GR']
