root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.6898508865857698,0.4758942457231726,0.4758942457231726,0.5241057542768274,0.3713235294117647,0.4279661016949153,0.39763779527559057,"[[236 171]
 [135 101]]",0.01,euclidean,1,uniform,ball_tree
0.5889073098507484,0.3468118195956454,0.3468118195956454,0.6531881804043546,0.2360248447204969,0.2753623188405797,0.25418060200668896,"[[382 123]
 [100  38]]",0.02,euclidean,1,uniform,ball_tree
0.46993596731342624,0.2208398133748056,0.2208398133748056,0.7791601866251944,0.14285714285714285,0.16883116883116883,0.15476190476190474,"[[488  78]
 [ 64  13]]",0.03,euclidean,1,uniform,ball_tree
0.3322949092107834,0.1104199066874028,0.1104199066874028,0.8895800933125972,0.02857142857142857,0.02631578947368421,0.027397260273972605,"[[571  34]
 [ 37   1]]",0.04,manhattan,1,uniform,ball_tree
0.25251457004911965,0.06376360808709176,0.06376360808709176,0.9362363919129082,0.05555555555555555,0.04,0.046511627906976744,"[[601  17]
 [ 24   1]]",0.05,manhattan,1,uniform,ball_tree
