root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,rate_of_growth,metric,n_neighbors,weights,algorithm
0.66155333249553,0.43765281173594134,0.43765281173594134,0.5623471882640587,0.31716417910447764,0.3269230769230769,0.32196969696969696,"[[375 183]
 [175  85]]",0.01,manhattan,1,uniform,ball_tree
0.5359907308617213,0.28728606356968217,0.28728606356968217,0.7127139364303179,0.23076923076923078,0.23841059602649006,0.23452768729641696,"[[547 120]
 [115  36]]",0.02,manhattan,1,uniform,ball_tree
0.4282220021549387,0.18337408312958436,0.18337408312958436,0.8166259168704156,0.13333333333333333,0.14285714285714285,0.1379310344827586,"[[656  78]
 [ 72  12]]",0.03,manhattan,1,uniform,ball_tree
0.3261241607350779,0.10635696821515893,0.10635696821515893,0.8936430317848411,0.09615384615384616,0.1111111111111111,0.10309278350515465,"[[726  47]
 [ 40   5]]",0.04,manhattan,1,uniform,ball_tree
0.26164796521607325,0.06845965770171149,0.06845965770171149,0.9315403422982885,0.038461538461538464,0.03125,0.034482758620689655,"[[761  25]
 [ 31   1]]",0.05,manhattan,1,uniform,ball_tree
