root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6146362971528592,0.37777777777777777,0.37777777777777777,0.6222222222222222,0.23788546255506607,0.24434389140271492,0.24107142857142855,"[[506 173]
 [167  54]]",100,0.001,sigmoid,0.01
0.38873012632302,0.1511111111111111,0.1511111111111111,0.8488888888888889,0.13793103448275862,0.0851063829787234,0.10526315789473682,"[[756  50]
 [ 86   8]]",1000,0.1,rbf,0.02
0.27284509239574833,0.07444444444444444,0.07444444444444444,0.9255555555555556,0.06060606060606061,0.05263157894736842,0.056338028169014086,"[[831  31]
 [ 36   2]]",1000,0.1,rbf,0.03
0.18856180831641267,0.035555555555555556,0.035555555555555556,0.9644444444444444,0.0,0.0,0.0,"[[868  12]
 [ 20   0]]",100,0.001,sigmoid,0.04
0.16666666666666666,0.027777777777777776,0.027777777777777776,0.9722222222222222,0.06666666666666667,0.08333333333333333,0.07407407407407407,"[[874  14]
 [ 11   1]]",1000,0.1,rbf,0.05
