root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6154290266440378,0.3787528868360277,0.3787528868360277,0.6212471131639723,0.2559055118110236,0.31862745098039214,0.2838427947598253,"[[473 189]
 [139  65]]",100,0.01,sigmoid,0.01
0.45336820044331533,0.20554272517321015,0.20554272517321015,0.7944572748267898,0.09734513274336283,0.12643678160919541,0.11000000000000001,"[[677 102]
 [ 76  11]]",10,0.01,sigmoid,0.02
0.2923189121838054,0.08545034642032333,0.08545034642032333,0.9145496535796767,0.05128205128205128,0.05128205128205128,0.05128205128205128,"[[790  37]
 [ 37   2]]",1000,0.1,rbf,0.03
0.20103657475193604,0.04041570438799076,0.04041570438799076,0.9595842956120092,0.0,0.0,0.0,"[[831  19]
 [ 16   0]]",10,0.01,sigmoid,0.04
0.14417079939966382,0.020785219399538105,0.020785219399538105,0.9792147806004619,0.0,0.0,0.0,"[[848   9]
 [  9   0]]",10,0.01,sigmoid,0.05
