root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.5918026822738671,0.35023041474654376,0.35023041474654376,0.6497695852534562,0.24210526315789474,0.22330097087378642,0.23232323232323235,"[[518 144]
 [160  46]]",1000,0.001,sigmoid,0.01
0.4629100498862757,0.21428571428571427,0.21428571428571427,0.7857142857142857,0.15254237288135594,0.17307692307692307,0.16216216216216217,"[[664 100]
 [ 86  18]]",1000,0.001,sigmoid,0.02
0.314767121875562,0.09907834101382489,0.09907834101382489,0.9009216589861752,0.025,0.020833333333333332,0.022727272727272724,"[[781  39]
 [ 47   1]]",10,0.1,sigmoid,0.03
0.21997067253202993,0.04838709677419355,0.04838709677419355,0.9516129032258065,0.1,0.07692307692307693,0.08695652173913043,"[[824  18]
 [ 24   2]]",1000,0.1,rbf,0.04
0.18278440373524193,0.03341013824884793,0.03341013824884793,0.966589861751152,0.0,0.0,0.0,"[[839  14]
 [ 15   0]]",10,0.1,sigmoid,0.05
