root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.5976143046671968,0.35714285714285715,0.35714285714285715,0.6428571428571429,0.24193548387096775,0.2054794520547945,0.2222222222222222,"[[522 141]
 [174  45]]",1000,0.01,sigmoid,0.01
0.42458463095540494,0.18027210884353742,0.18027210884353742,0.8197278911564626,0.12941176470588237,0.11458333333333333,0.12154696132596685,"[[712  74]
 [ 85  11]]",10,0.1,sigmoid,0.02
0.3086066999241838,0.09523809523809523,0.09523809523809523,0.9047619047619048,0.07692307692307693,0.058823529411764705,0.06666666666666667,"[[795  36]
 [ 48   3]]",100,0.01,sigmoid,0.03
0.20203050891044214,0.04081632653061224,0.04081632653061224,0.9591836734693877,0.0,0.0,0.0,"[[846  14]
 [ 22   0]]",1000,1e-05,sigmoid,0.04
0.13468700594029476,0.018140589569160998,0.018140589569160998,0.981859410430839,0.0,0.0,0.0,"[[866   3]
 [ 13   0]]",1000,0.1,rbf,0.05
