Date,Open,High,Low,Close,% Return,% YTD
2009-12-23,6610.18,6759.53,6610.18,6755.15,2.5667694082992965,185.27701087318565
2009-12-24,6781.19,6819.33,6751.27,6798.44,0.6408443927966134,183.4604703431964
2009-12-29,6821.65,6843.42,6808.49,6815.85,0.2560881614017463,182.73641585422214
2009-12-30,6824.44,6834.91,6796.79,6807.03,-0.12940425625564966,183.10276287896485
2009-12-31,6842.5,6872.18,6828.89,6842.25,0.5174062696947201,181.6455113449523
2010-01-04,6839.38,6908.44,6839.38,6903.63,0.8970733311410628,179.14140821567784
2010-01-05,6946.61,6986.9,6946.61,6974.49,1.0264165373868428,176.30536426319344
2010-01-06,7007.88,7011.87,6963.51,6994.15,0.28188441018626165,175.5286918353195
2010-01-07,7006.03,7009.07,6955.5,6971.42,-0.32498588105773774,176.42704068898442
2010-01-08,6984.21,7005.81,6946.81,6957.32,-0.20225434703403655,176.98725946197675
2010-01-11,7015.77,7026.03,6975.86,6987.84,0.4386746620825388,175.77749347437833
2010-01-12,7007.12,7019.41,6917.9,6929.12,-0.8403168933461602,178.11453691089199
2010-01-13,6883.14,6969.11,6877.61,6965.35,0.5228658184589063,176.66793484893074
2010-01-14,7002.96,7027.91,6992.52,7006.19,0.5863309094302327,175.05520118637946
2010-01-15,7030.25,7038.84,6999.79,7005.27,-0.013131245370157085,175.09132410313947
2010-01-18,6995.8,7058.25,6988.29,7039.68,0.49120162392026767,173.74667598527202
2010-01-19,7050.63,7070.37,6974.46,6982.83,-0.8075651165962094,175.97535669635377
2010-01-20,7012.62,7033.89,6951.55,6973.74,-0.13017644708520626,176.33507988539864
2010-01-21,6951.61,6963.28,6793.93,6803.12,-2.446606842239596,183.2654723127036
2010-01-22,6695.74,6775.52,6602.92,6730.91,-1.0614247580521874,186.30437786272586
2010-01-25,6704.45,6720.66,6664.23,6676.12,-0.8140058327922972,188.65403857330304
2010-01-27,6628.72,6644.58,6430.69,6450.78,-3.3753138050244824,198.73736199343335
2010-01-28,6521.01,6558.55,6428.61,6477.57,0.41529861505120724,197.50184096814084
2010-01-29,6415.69,6520.04,6338.25,6509.9,0.49910691818073616,196.02436289343922
2010-02-01,6477.83,6584.28,6456.38,6561.26,0.7889522112474845,193.70715380887208
2010-02-02,6622.23,6639.59,6462.56,6475.02,-1.3143816888829263,197.61900349342548
2010-02-03,6516.17,6617.85,6516.17,6598.62,1.9088744127431223,192.04424561499224
2010-02-04,6594.08,6594.08,6472.62,6484.64,-1.7273308661507891,197.17748402378544
2010-02-05,6334.92,6356.66,6280.99,6314.73,-2.62019171457476,205.17361787439845
2010-02-06,6354.75,6392.8,6354.75,6378.3,1.0066938728971797,202.13207280936928
2010-02-08,6382.28,6428.49,6289.39,6381.96,0.05738206105074806,201.95880262489894
2010-02-09,6377.65,6435.34,6361.85,6424.65,0.6689167591147571,199.95237094627726
2010-02-10,6461.78,6476.63,6377.57,6389.14,-0.5527149338874437,201.61946678269683
2010-02-11,6420.71,6483.37,6420.71,6463.99,1.1715191715942819,198.12685353783036
2010-02-15,6490.48,6493.93,6421.06,6427.54,-0.5638931990922025,199.81750405287247
2010-02-16,6452.95,6514.16,6417.72,6492.43,1.0095619786107957,196.8209129709523
2010-02-17,6542.45,6586.86,6533.51,6561.16,1.0586174976087381,193.71163026050274
2010-02-18,6564.02,6569.74,6511.64,6523.15,-0.5793182912777639,195.42307014249252
2010-02-19,6475.26,6499.02,6418.13,6458.09,-0.9973709020948407,198.39921710598642
2010-02-22,6519.37,6539.78,6439.98,6451.95,-0.09507454990562714,198.683188803385
2010-02-23,6433.8,6480.25,6429.82,6451.6,-0.005424716558555254,198.69939239878477
2010-02-24,6422.05,6461.53,6420.13,6439.21,-0.19204538409077765,199.27413455998484
2010-02-25,6459.62,6464.62,6415.24,6432.76,-0.10016756713944197,199.57421075867902
2010-02-26,6440.53,6593.37,6440.53,6518.38,1.3309994465827923,195.63925392505496
2010-03-02,6576.07,6655.35,6576.07,6644.8,1.9394389403502021,190.0145978810498
2010-03-03,6670.71,6743.64,6670.71,6739.49,1.4250240789790425,185.93988565900386
2010-03-04,6743.56,6759.98,6717.34,6752.29,0.18992535043453884,185.39784280592215
2010-03-05,6782.71,6810.11,6755.65,6775.15,0.3385518098304452,184.434883360516
2010-03-08,6837.13,6847.42,6801.74,6816.9,0.6162225190586179,182.69286625885667
2010-03-09,6819.27,6821.23,6771.37,6777.96,-0.5712273907494514,184.31696262592286
2010-03-10,6779.73,6823.32,6761.78,6784.2,0.09206309863143414,184.05545237463517
2010-03-11,6783.64,6805.54,6761.62,6793.01,0.12986055835617627,183.68705478131196
2010-03-12,6806.9,6825.1,6777.87,6789.05,-0.058295218172799146,183.85252723135048
2010-03-15,6776.12,6779.58,6738.8,6766.54,-0.331563326238582,184.79680900430648
2010-03-16,6774.35,6851.49,6765.89,6843.47,1.1369178339299069,181.5953017986489
2010-03-17,6875.86,6918.43,6868.04,6878.28,0.5086600803393626,180.17018789581115
2010-03-18,6891.37,6903.71,6867.2,6892.96,0.21342544938560692,179.57350688238432
2010-03-19,6906.71,6919.99,6889.42,6912.97,0.29029618625380227,178.764264852878
2010-03-22,6831.06,6904.11,6831.06,6844.4,-0.9919036246360147,181.55703933142422
2010-03-23,6877.2,6892.25,6834.96,6864.61,0.29527789141488014,180.72811128381656
2010-03-25,6860.53,6897.04,6846.17,6893.74,0.42435040009556335,179.54187422212038
2010-03-26,6913.89,6944.71,6913.89,6931.15,0.5426662450281006,178.0330825332016
2010-03-29,6947.62,6978.24,6943.46,6951.13,0.28826385231888185,177.2339173630762
2010-03-30,6973.81,6987.88,6919.33,6926.22,-0.3583590006229209,178.2309831336573
2010-03-31,6948.0,6969.84,6906.52,6919.55,-0.09630072391578759,178.49917985996194
2010-04-01,6952.74,6984.89,6951.61,6980.19,0.8763575666047574,176.0797342192691
2010-04-05,7016.0,7077.47,7014.75,7074.01,1.344089487535438,172.41818996580437
2010-04-06,7097.98,7103.95,7066.06,7085.1,0.1567710534760458,171.9917855781852
2010-04-07,7108.18,7140.21,7071.09,7106.93,0.3081113886889364,171.1563220687413
2010-04-08,7097.24,7112.95,7020.82,7032.54,-1.0467248164819476,174.02460561902245
2010-04-09,7053.35,7115.9,7053.22,7099.85,0.9571221777622263,171.42672028282283
2010-04-12,7121.14,7124.87,7057.98,7072.93,-0.3791629400621166,172.4597868210204
2010-04-13,7078.02,7078.02,7040.27,7057.58,-0.21702462770026854,173.05237772720957
2010-04-15,7097.65,7113.51,7001.32,7007.49,-0.7097333646944204,175.00417410513606
2010-04-16,6988.74,7009.41,6963.23,6985.62,-0.3120946301742866,175.8651343760468
2010-04-19,6907.82,6927.95,6863.81,6910.82,-1.070771098342027,178.85099018640335
2010-04-20,6941.17,6995.91,6937.46,6965.03,0.7844221090984815,176.68064602736817
2010-04-21,6996.89,7027.29,6989.3,7001.26,0.5201700495188089,175.24888377234956
2010-04-22,6993.28,7088.16,6979.82,7021.08,0.2830919006007404,174.4718761216223
2010-04-23,7036.4,7068.51,7025.73,7049.62,0.4064901696035461,173.36069178196837
2010-04-26,7074.47,7101.58,7069.39,7078.89,0.4151996845220163,172.23039205299133
2010-04-27,7065.42,7099.38,7058.77,7063.94,-0.21119130259124042,172.8065357293522
2010-04-28,6986.45,7020.04,6939.05,6953.86,-1.5583371319688455,177.1250787332503
2010-04-29,6978.61,7007.94,6978.61,7001.44,0.6842243013232885,175.24180739962065
2010-04-30,7039.04,7066.19,7028.99,7042.68,0.5890216869672615,173.6300669631447
2010-05-03,7009.94,7026.51,6977.55,6993.31,-0.7010115467407263,175.56178690777324
2010-05-04,7016.89,7028.13,6873.73,6886.02,-1.5341805239578954,179.85527198584958
2010-05-05,6793.07,6889.83,6758.05,6875.82,-0.14812620352541161,180.27042592738033
2010-05-06,6863.37,6878.64,6774.03,6842.15,-0.48968704823569853,181.64962767551134
2010-05-07,6754.99,6768.12,6675.36,6715.88,-1.8454725488333268,186.94512111592223
2010-05-10,6778.25,6928.09,6778.25,6918.27,3.0136035783843607,178.55070704092208
2010-05-11,6928.85,6928.85,6832.22,6841.18,-1.1142959150192144,181.68956232696698
2010-05-12,6848.77,6886.69,6794.76,6866.2,0.3657263805366906,180.6631033177012
2010-05-13,6905.41,6949.5,6899.31,6913.07,0.6826192071305748,178.760232429297
2010-05-14,6896.96,6931.87,6796.2,6819.04,-1.3601771716473254,182.604149557709
2010-05-17,6750.36,6799.86,6667.77,6785.19,-0.49640418592646895,184.0140069769601
2010-05-18,6788.61,6844.78,6762.21,6795.72,0.15519093791036553,183.57392594162206
2010-05-19,6737.27,6752.18,6601.04,6611.08,-2.717004232075493,191.4938255171621
2010-05-20,6654.82,6691.22,6612.39,6636.95,0.39131276584158936,190.35761908708065
2010-05-21,6527.59,6604.16,6501.75,6592.37,-0.6716940763453083,192.3211227525154
2010-05-24,6678.02,6714.89,6583.73,6602.48,0.15335911060816443,191.87350813633665
2010-05-25,6548.2,6548.2,6396.74,6418.68,-2.7838024499884817,200.23135597973413
2010-05-26,6483.51,6551.11,6481.58,6545.13,1.9700312213726257,194.430973869121
2010-05-27,6548.58,6648.34,6527.94,6639.22,1.4375573899983785,190.25834360060367
2010-05-28,6709.31,6736.96,6681.45,6728.78,1.3489536421447124,186.3950077131367
2010-05-31,6739.09,6790.74,6721.03,6782.37,0.7964296648129476,184.13209541797335
2010-06-01,6769.03,6782.46,6634.3,6654.76,-1.8814957013551292,189.58054084595085
2010-06-02,6677.26,6728.22,6658.6,6718.2,0.9533025984408194,186.84603018665715
2010-06-03,6777.34,6835.24,6777.34,6819.13,1.5023369354886684,182.60041970163348
2010-06-04,6828.69,6858.87,6805.58,6845.45,0.3859729906894316,181.51385226683416
2010-06-07,6715.65,6740.15,6684.95,6726.88,-1.7320994237047915,186.47589967414314
2010-06-08,6723.66,6778.76,6649.9,6671.4,-0.8247508503199219,188.8582606349492
2010-06-09,6681.72,6751.61,6675.77,6700.51,0.43634019845910643,187.60333168669248
2010-06-10,6713.48,6798.37,6713.48,6792.93,1.379297993734796,183.69039574969855
2010-06-11,6844.84,6859.26,6810.44,6827.46,0.5083226236690219,182.25562654339976
2010-06-14,6863.56,6919.87,6856.69,6916.8,1.3085393396665923,178.60990631505896
2010-06-15,6924.72,6960.47,6898.11,6950.26,0.48374971084894636,177.26862016672754
2010-06-16,6987.54,6993.07,6947.81,6962.53,0.17654015820989244,176.77999233037417
2010-06-17,6975.11,7018.32,6940.31,7007.22,0.6418643797585055,175.01477047959102
2010-06-18,7015.95,7045.92,6968.07,6980.49,-0.38146369030800376,176.0678691610474
2010-06-21,7044.26,7106.28,7044.26,7092.9,1.6103454055517608,171.69267859408706
2010-06-22,7073.68,7095.06,7052.09,7059.43,-0.47188033103524596,172.98082139776153
2010-06-23,7025.31,7088.22,7025.31,7081.88,0.31801434393428085,172.1154552181059
2010-06-24,7087.25,7117.03,7045.17,7077.3,-0.06467209272114083,172.2915518629986
2010-06-25,7059.9,7081.42,7021.22,7032.53,-0.6325858731437206,174.02499527197182
2010-06-28,7050.33,7119.58,7050.33,7113.33,1.1489463962471635,170.91235750344774
2010-06-29,7103.21,7106.01,7013.89,7035.76,-1.0904878587103317,173.89919496969765
2010-06-30,6988.65,7098.31,6983.94,7092.2,0.8021876812170925,171.71949465610106
2010-07-01,7061.59,7062.65,7018.37,7038.95,-0.7508248498350301,173.7750658834059
2010-07-02,7048.17,7081.46,7009.83,7023.58,-0.21835643100177604,174.37417954946054
2010-07-05,7020.56,7048.12,7016.29,7025.42,0.026197466249411328,174.30231929194267
2010-07-06,7028.43,7092.55,7028.43,7083.57,0.827708521341064,172.05053384098696
2010-07-07,7089.05,7089.79,7029.16,7038.25,-0.6397903881799727,173.80229460448265
2010-07-08,7095.91,7132.89,7095.91,7103.0,0.9199730046531407,171.30634942981837
2010-07-09,7134.3,7176.29,7134.3,7163.46,0.8511896381810491,169.01650878206897
2010-07-12,7197.97,7224.83,7172.3,7194.49,0.4331705628285665,167.8562344238438
2010-07-13,7191.3,7227.75,7178.59,7224.65,0.41920970075710606,166.73804267334748
2010-07-14,7270.04,7283.97,7190.8,7204.84,-0.27420013426254775,167.47144974766962
2010-07-15,7209.54,7224.72,7176.64,7196.91,-0.11006490081667542,167.76616631304267
2010-07-16,7207.65,7231.27,7200.45,7223.77,0.37321572730519836,166.77053671420876
2010-07-19,7195.3,7249.24,7195.3,7221.28,-0.03446953599022251,166.8625229876144
2010-07-20,7248.56,7259.69,7186.85,7197.16,-0.3340128065938419,167.75686520794312
2010-07-21,7225.26,7245.44,7216.53,7234.34,0.5165926559920875,166.3807617557372
2010-07-22,7225.26,7285.53,7211.88,7281.87,0.6570053384275409,164.64204936369367
2010-07-23,7320.04,7321.41,7268.84,7276.57,-0.07278350203999695,164.83480540969165
2010-07-26,7291.56,7302.78,7222.55,7231.29,-0.6222712074507641,166.49311533626778
2010-07-27,7244.45,7274.46,7226.36,7249.77,0.25555606261125074,165.81381202438146
2010-07-28,7265.09,7275.04,7207.97,7220.25,-0.4071853313967311,166.90059208476157
2010-07-29,7213.23,7244.37,7213.23,7235.07,0.2052560506907719,166.35388462032847
2010-07-30,7220.02,7255.15,7198.24,7205.22,-0.4125737553333897,167.45734342601614
2010-08-02,7249.77,7291.11,7249.77,7284.32,1.0978151950946646,164.55303995431282
2010-08-03,7310.76,7315.51,7285.16,7300.4,0.22074812748478223,163.9703303928552
2010-08-04,7311.3,7332.93,7284.16,7323.12,0.3112158237904783,163.15136171467896
2010-08-05,7335.39,7358.85,7305.77,7310.48,-0.1726040266990081,163.6063569013252
2010-08-06,7309.18,7347.36,7292.11,7304.62,-0.08015889517514196,163.81783035941635
2010-08-09,7313.52,7375.21,7313.52,7370.2,0.8977879752813944,161.47038072236845
2010-08-10,7369.39,7383.44,7326.29,7340.18,-0.4073159480068367,162.53974698168162
2010-08-11,7339.83,7362.55,7282.44,7289.99,-0.6837706977213198,164.34727619653796
2010-08-12,7248.09,7311.44,7237.9,7301.67,0.1602196985181159,163.92441729083896
2010-08-13,7317.84,7376.52,7317.84,7349.17,0.6505361102323137,162.21859067078324
2010-08-16,7350.68,7378.09,7289.23,7314.35,-0.4737949999795821,163.4668835918434
2010-08-17,7331.77,7358.34,7317.29,7329.16,0.2024786891521302,162.93449726844548
2010-08-18,7352.57,7406.21,7344.52,7400.68,0.975828062151729,160.3935043806785
2010-08-19,7426.27,7480.1,7424.43,7473.72,0.9869363355799798,157.8487018512869
2010-08-20,7454.55,7490.41,7450.5,7469.14,-0.0612813966806347,158.0068120292296
2010-08-23,7481.36,7508.66,7469.78,7497.12,0.37460805393927377,157.043904859466
2010-08-24,7509.6,7514.63,7432.25,7452.76,-0.5916938771154734,158.57387061974353
2010-08-25,7442.6,7457.05,7372.83,7381.84,-0.951593771971726,161.05808307955738
2010-08-26,7395.08,7420.19,7374.26,7391.52,0.13113261734201132,160.7161991038379
2010-08-27,7395.18,7419.27,7292.43,7310.94,-1.0901681927398044,163.58977094600692
2010-08-30,7373.14,7394.34,7290.21,7321.35,0.1423893507538132,163.21498084369685
2010-08-31,7296.9,7304.8,7227.39,7289.74,-0.4317509748885229,164.35634192714696
2010-09-01,7322.52,7401.12,7322.52,7394.14,1.4321498434786584,160.6238183209947
2010-09-02,7440.99,7448.47,7415.79,7423.16,0.3924729583156372,159.60493913643248
2010-09-03,7444.78,7458.9,7427.77,7439.08,0.2144639210255539,159.04937169650012
2010-09-06,7471.47,7571.86,7471.47,7559.34,1.6165977513348473,154.9282080181603
2010-09-07,7571.97,7612.33,7571.97,7586.81,0.3633915130156984,154.0051747704239
2010-09-08,7563.11,7622.71,7556.65,7596.37,0.12600816416912242,153.68551031611153
2010-09-09,7618.39,7653.56,7608.05,7638.87,0.5594777505571802,152.2740928959388
2010-09-13,7681.93,7783.94,7681.93,7767.55,1.6845423472319876,148.09483041628312
2010-09-14,7787.59,7854.25,7766.14,7790.97,0.3015107723799648,147.34904639602001
2010-09-15,7802.28,7868.7,7802.28,7842.14,0.6567859971223111,145.73509271703898
2010-09-16,7841.66,7886.89,7783.66,7796.6,-0.5807088371286406,147.17043326578252
2010-09-17,7826.2,7890.39,7826.2,7881.77,1.0923992509555447,144.49952231541897
2010-09-20,7900.8,7982.61,7900.8,7979.07,1.2344942823756533,141.51799645823385
2010-09-21,8005.53,8041.9,7935.32,7975.06,-0.050256483525012996,141.6394359415478
2010-09-22,8003.66,8015.92,7901.08,7949.19,-0.32438627420986466,142.4258320659086
2010-09-23,7965.58,7971.27,7888.13,7918.31,-0.3884672526383137,143.3712496732257
2010-09-24,7922.45,7999.2,7918.65,7991.18,0.920272128774946,141.1519950745697
2010-09-27,8060.26,8064.27,8008.96,8019.26,0.351387404613579,140.3075844903395
2010-09-28,8017.3,8046.27,7978.27,8021.04,0.02219656177750995,140.25425630591545
2010-09-29,8048.63,8064.87,7962.19,7973.78,-0.5892004029402709,141.67822538369506
2010-09-30,7982.41,7997.03,7928.36,7984.45,0.13381357398873917,141.35525928523566
2010-10-01,8018.42,8141.82,8018.42,8135.23,1.8884206175754148,136.88193204125758
2010-10-04,8190.11,8235.06,8153.47,8169.76,0.4244501999328909,135.88073578660817
2010-10-05,8171.62,8219.18,8160.8,8178.45,0.10636787371967049,135.630101058269
2010-10-06,8236.47,8271.58,8211.09,8243.48,0.7951384431035269,133.77129561787012
2010-10-07,8254.99,8284.01,8153.69,8169.59,-0.8963447476065811,135.88564420001492
2010-10-08,8193.39,8206.62,8096.43,8139.84,-0.3641553615297721,136.74777391201792
2010-10-11,8202.87,8220.05,8166.75,8188.87,0.602345992058817,135.33027145381476
2010-10-12,8192.56,8192.56,8094.42,8131.51,-0.7004629454369082,136.99030069445897
2010-10-13,8159.42,8284.41,8146.75,8280.25,1.8291805581005294,132.73319042299448
2010-10-14,8312.53,8344.12,8201.89,8220.27,-0.7243742640620665,134.43135079504685
2010-10-15,8232.14,8248.21,8073.38,8086.35,-1.6291435682769584,138.31382514978944
2010-10-18,8097.92,8102.55,7982.05,8089.22,0.03549190920502099,138.22927303250498
2010-10-19,8121.83,8162.02,8024.4,8044.44,-0.5535762409725642,139.55539478198608
2010-10-20,8029.6,8066.58,7985.35,8003.14,-0.5133980737005883,140.79161429139063
2010-10-21,8026.21,8150.31,8024.22,8141.44,1.7280717318452377,136.70124695385582
2010-10-22,8160.27,8180.9,8088.86,8119.06,-0.2748899457589715,137.3537084342276
2010-10-25,8129.69,8215.44,8129.69,8168.18,0.6049961448739039,135.92636303313589
2010-10-26,8175.4,8189.2,8132.26,8140.63,-0.33728443790416174,136.72479894062252
2010-10-27,8142.32,8145.2,8043.75,8073.47,-0.8249975738978454,138.6940188048014
2010-10-28,8100.06,8119.86,8017.23,8036.5,-0.45791958104756114,139.7920736639084
2010-10-29,8047.7,8055.93,7950.12,8036.88,0.00472842655385719,139.78073580792545
2010-11-01,8095.04,8172.48,8095.04,8164.86,1.5924089945351882,136.02229554456534
2010-11-02,8177.83,8200.55,8147.49,8180.97,0.19730895569551876,135.55751946285096
2010-11-03,8213.48,8261.29,8213.48,8228.77,0.5842827928717487,134.1891923094217
2010-11-04,8264.37,8362.09,8264.37,8356.86,1.5566117414874903,130.59965106511294
2010-11-05,8395.23,8434.05,8390.93,8405.13,0.5776092934427268,129.27533542015414
2010-11-08,8412.96,8425.24,8348.55,8369.47,-0.42426470500753766,130.2522142979185
2010-11-09,8369.64,8420.26,8344.77,8405.66,0.432404919307916,129.26087897916406
2010-11-10,8402.77,8426.47,8381.74,8388.73,-0.2014119057872965,129.72356959873545
2010-11-11,8402.85,8424.03,8268.0,8284.69,-1.2402354110812808,132.60846211505802
2010-11-12,8271.65,8298.99,8096.08,8111.0,-2.096517793665187,137.58956972013317
2010-11-15,8114.56,8162.54,8057.83,8155.5,0.5486376525705827,136.2931763840353
2010-11-16,8171.27,8174.73,7967.25,7984.61,-2.095395745202633,141.3504228760077
2010-11-18,8019.45,8045.53,7857.07,7988.55,0.04934492730390705,141.2313874232495
2010-11-19,8003.76,8003.76,7821.53,7844.1,-1.8082130048632128,145.67369105442305
2010-11-22,7877.43,7985.27,7851.35,7976.18,1.6838133119159604,141.6055053923056
2010-11-23,7947.86,7947.86,7738.46,7882.97,-1.1686045199581718,144.4623029137495
2010-11-24,7892.0,7946.72,7756.45,7788.76,-1.1951079352071625,147.41922976186194
2010-11-25,7811.31,7830.28,7657.71,7679.14,-1.407412733220692,150.95114817544672
2010-11-26,7696.06,7705.92,7411.68,7552.11,-1.6542216967004197,155.17226311587092
2010-11-29,7576.73,7655.73,7541.29,7642.35,1.1948978497400065,152.15921804157097
2010-11-30,7633.94,7739.02,7583.05,7722.05,1.0428729382977675,149.556659177291
2010-12-01,7726.39,7884.81,7726.39,7874.81,1.9782311691843413,144.7156185355583
2010-12-02,7922.45,7975.22,7910.37,7934.33,0.755827759653882,142.8798650925787
2010-12-03,7940.7,7948.32,7839.68,7873.36,-0.7684328733491119,144.7606866699859
2010-12-06,7892.51,7964.77,7846.68,7858.57,-0.1878486440350713,145.2213316163119
2010-12-07,7858.03,7867.72,7779.4,7820.49,-0.4845665305519997,146.41537806454582
2010-12-08,7806.82,7806.82,7685.52,7707.47,-1.4451779875685467,150.02873835383076
2010-12-09,7721.25,7735.37,7456.42,7486.24,-2.8703322880270776,157.41747526127935
2010-12-10,7476.97,7612.64,7421.12,7605.17,1.5886479728141278,153.39196888432474
2010-12-13,7629.5,7698.8,7570.37,7694.51,1.1747271921600744,150.449866203306
2010-12-14,7709.49,7767.08,7687.7,7756.42,0.8045996431221614,148.45083169812878
2010-12-15,7756.34,7761.67,7646.6,7676.75,-1.0271491229201124,151.0292767121503
2010-12-16,7689.49,7740.98,7630.86,7732.46,0.7256977236460793,149.22068785354207
2010-12-20,7710.38,7769.1,7681.18,7726.96,-0.07112872229536604,149.39808152235807
2010-12-21,7737.85,7799.25,7737.85,7790.8,0.8261981426071818,147.35444370282895
2010-12-22,7803.42,7835.18,7755.67,7784.6,-0.07958104430867419,147.55144773013384
2010-12-23,7792.23,7814.8,7760.65,7769.4,-0.1952573028800586,148.03575565680748
2010-12-24,7750.5,7802.6,7741.87,7798.75,0.377764048703888,147.10229203397978
2010-12-27,7799.48,7840.81,7771.71,7778.03,-0.26568360314153106,147.76055119355416
2010-12-28,7784.5,7795.66,7762.58,7778.23,0.00257134518637514,147.75418057835782
2010-12-29,7786.92,7852.69,7786.92,7849.48,0.9160181686579172,145.5053073579396
2010-12-30,7855.52,7900.56,7855.52,7898.59,0.6256465396433875,143.97886205006208
2010-12-31,7905.21,7972.89,7905.21,7961.06,0.790900654420601,142.06437333721888
2011-01-03,7989.28,8027.83,7989.28,8001.48,0.5077213335912489,140.8415693096777
2011-01-04,8016.41,8038.74,7970.9,7981.61,-0.2483290591240639,141.44113781555353
2011-01-05,7984.57,7984.57,7885.94,7903.03,-0.9845131496026505,143.84179232522212
2011-01-06,7927.16,7942.11,7819.94,7838.92,-0.8112078531904765,145.83603353523188
2011-01-07,7835.39,7842.34,7637.54,7656.49,-2.327233853643107,151.69353058646976
2011-01-10,7663.61,7663.61,7456.12,7473.49,-2.390129158400256,157.85663726050348
2011-01-11,7488.08,7552.1,7401.74,7462.08,-0.15267298143170072,158.25091663450402
2011-01-12,7500.82,7597.36,7413.39,7586.46,1.6668274797375648,154.0168932545614
2011-01-13,7578.85,7605.77,7464.43,7481.12,-1.3885264009828036,157.59364907928224
2011-01-14,7485.52,7561.08,7345.51,7360.01,-1.6188752486258728,161.8323888146891
2011-01-17,7371.77,7386.55,7320.87,7335.93,-0.32717346851430795,162.69184684150474
2011-01-18,7361.78,7418.68,7359.41,7404.47,0.9343055345402584,160.26022119071314
2011-01-19,7421.57,7443.96,7358.35,7388.09,-0.22121772388841165,160.8372393947556
2011-01-20,7367.13,7421.14,7330.36,7409.01,0.2831584347239957,160.10074220442405
2011-01-21,7401.45,7432.77,7383.11,7402.92,-0.08219721663218493,160.31471365353133
2011-01-24,7424.45,7471.83,7412.24,7458.33,0.7484884342934928,158.38076352212894
2011-01-25,7478.57,7522.12,7394.85,7401.04,-0.7681344215125896,160.3808383686617
2011-01-27,7430.26,7433.64,7274.07,7281.27,-1.6182860787132602,164.66385671730342
2011-01-28,7286.6,7286.6,7066.77,7137.54,-1.9739688268667455,169.99344311905782
2011-01-31,7102.09,7146.59,6999.44,7128.29,-0.129596471613469,170.3437991439742
2011-02-01,7152.97,7165.17,6998.09,7011.87,-1.6332107700444243,174.8323913592237
2011-02-02,7059.39,7101.08,7013.41,7029.53,0.25185863400205566,174.1419412108633
2011-02-03,7036.37,7146.9,7020.79,7142.06,1.6008182623874045,169.8225721990574
2011-02-04,7143.82,7190.56,6968.59,6995.73,-2.048848651509516,175.46646311392809
2011-02-07,7027.77,7036.92,6968.61,6986.62,-0.13022229274142205,175.82564959880455
2011-02-08,7012.91,7012.91,6850.89,6861.21,-1.795002447535432,180.867223128282
2011-02-09,6849.42,6859.93,6701.52,6732.91,-1.8699325629152885,186.2193316114429
2011-02-10,6736.97,6755.29,6647.92,6710.04,-0.339674821139746,187.19486023928323
2011-02-11,6725.47,6836.65,6654.82,6830.45,1.7944751447085183,182.13207036139642
2011-02-14,6882.46,7037.62,6880.98,7029.92,2.9203053971553983,174.12673259439651
2011-02-15,7045.11,7089.78,6973.43,7058.03,0.39986230284270174,173.03496868106257
2011-02-16,7057.85,7095.24,7047.79,7074.49,0.23320954997356758,172.39970655128496
2011-02-17,7085.64,7154.44,7060.78,7147.7,1.0348449146157623,169.60966464736907
2011-02-18,7161.72,7222.02,7011.66,7028.15,-1.6725660002518294,174.1957698683153
2011-02-21,7033.67,7095.29,6967.38,7089.33,0.8704993490463497,171.82949587619706
2011-02-22,7077.55,7086.76,6994.56,7028.12,-0.863410223533112,174.19694029128698
2011-02-23,7013.96,7056.04,6979.86,6988.17,-0.5684308179143227,175.76447052661854
2011-02-24,6977.58,6977.58,6760.46,6784.19,-2.918932996764534,184.05587107672397
2011-02-25,6820.04,6846.2,6724.39,6811.91,0.4085970469577038,182.89995023422213
2011-02-28,6838.94,6998.18,6827.09,6850.4,0.5650397612417146,181.31043442718675
2011-03-01,6888.55,7085.07,6888.55,7076.23,3.2965958192222367,172.3327251940652
2011-03-03,7045.74,7127.8,7018.6,7087.67,0.16166800683414806,171.89316094005505
2011-03-04,7120.97,7175.7,7077.73,7090.36,0.03795323427868702,171.79000784163287
2011-03-07,7052.81,7052.81,6944.25,7000.55,-1.2666493661816824,175.2767996800251
2011-03-08,7013.24,7085.51,7013.24,7075.81,1.0750583882694897,172.34889009173506
2011-03-09,7096.06,7125.93,7044.54,7097.3,0.3037108119070542,171.52424161300775
2011-03-10,7085.6,7085.6,7037.96,7060.64,-0.5165344567652497,172.93403997371342
2011-03-11,7039.69,7077.5,6965.93,6997.96,-0.8877382220308649,175.3786817872637
2011-03-14,6996.86,7090.46,6996.86,7084.25,1.2330736386032548,172.0244203691287
2011-03-15,7003.14,7034.93,6901.25,6982.76,-1.4326146028161069,175.97812326358056
2011-03-16,7005.98,7090.77,7005.98,7065.11,1.1793331003786323,172.7613582803382
2011-03-17,7033.0,7071.93,6993.32,7006.69,-0.8268802608876635,175.0355731450942
2011-03-18,7032.11,7041.81,6915.68,6925.81,-1.1543253661857378,178.2474540884026
2011-03-21,6951.67,6966.54,6893.9,6912.69,-0.1894363258593712,178.77555625957478
2011-03-22,6935.4,6989.21,6934.54,6969.31,0.8190733274600959,176.51073061752166
2011-03-23,6966.48,7046.02,6963.61,7043.64,1.0665331288176372,173.59277305484096
2011-03-24,7062.63,7104.29,7062.63,7095.85,0.7412360654434291,171.57972617797722
2011-03-25,7126.79,7243.02,7126.79,7229.45,1.8827906452362875,166.56094170372575
