root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.604962297538697,0.36597938144329895,0.36597938144329895,0.634020618556701,0.040892193308550186,0.2972972972972973,0.0718954248366013,"[[481 258]
 [ 26  11]]",25,75,0.01
0.42777294295180646,0.18298969072164947,0.18298969072164947,0.8170103092783505,0.007352941176470588,0.125,0.013888888888888888,"[[633 135]
 [  7   1]]",32,100,0.02
0.32108064953396775,0.10309278350515463,0.10309278350515463,0.8969072164948454,0.0,0.0,0.0,"[[696  77]
 [  3   0]]",25,100,0.03
0.23811978273095047,0.05670103092783505,0.05670103092783505,0.9432989690721649,0.0,0.0,0.0,"[[732  41]
 [  3   0]]",25,100,0.04
0.1683761131037224,0.028350515463917526,0.028350515463917526,0.9716494845360825,0.0,0.0,0.0,"[[754  22]
 [  0   0]]",32,75,0.05
