root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.45658809307028175,0.2084726867335563,0.2084726867335563,0.7915273132664437,0.03428571428571429,0.25,0.06030150753768844,"[[704 169]
 [ 18   6]]",25,100,0.01
0.2852759816917853,0.08138238573021182,0.08138238573021182,0.9186176142697882,0.014925373134328358,0.125,0.02666666666666667,"[[823  66]
 [  7   1]]",32,100,0.02
0.20033416898825335,0.04013377926421405,0.04013377926421405,0.959866220735786,0.08571428571428572,0.42857142857142855,0.14285714285714285,"[[858  32]
 [  4   3]]",25,75,0.03
0.15660842390893895,0.024526198439241916,0.024526198439241916,0.9754738015607581,0.05263157894736842,0.2,0.08333333333333333,"[[874  18]
 [  4   1]]",25,100,0.04
0.1416576493949657,0.020066889632107024,0.020066889632107024,0.979933110367893,0.0,0.0,0.0,"[[879  11]
 [  7   0]]",25,100,0.05
