root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5448623679425842,0.296875,0.296875,0.703125,0.02,0.19230769230769232,0.036231884057971016,"[[625 245]
 [ 21   5]]",25,75,0.01
0.385275875185561,0.1484375,0.1484375,0.8515625,0.0,0.0,0.0,"[[763 127]
 [  6   0]]",25,100,0.02
0.2775048262128581,0.07700892857142858,0.07700892857142858,0.9229910714285714,0.01639344262295082,0.1,0.028169014084507043,"[[826  60]
 [  9   1]]",25,100,0.03
0.19191236839468462,0.036830357142857144,0.036830357142857144,0.9631696428571429,0.0,0.0,0.0,"[[863  30]
 [  3   0]]",25,100,0.04
0.13774329125483492,0.018973214285714284,0.018973214285714284,0.9810267857142857,0.0,0.0,0.0,"[[879  16]
 [  1   0]]",25,100,0.05
