root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5507910552258941,0.30337078651685395,0.30337078651685395,0.6966292134831461,0.037209302325581395,0.47058823529411764,0.06896551724137931,"[[488 207]
 [  9   8]]",32,100,0.01
0.4018915947523465,0.16151685393258428,0.16151685393258428,0.8384831460674157,0.02857142857142857,0.1875,0.049586776859504134,"[[594 102]
 [ 13   3]]",25,100,0.02
0.28541316395237165,0.08146067415730338,0.08146067415730338,0.9185393258426966,0.017857142857142856,0.25,0.03333333333333333,"[[653  55]
 [  3   1]]",32,75,0.03
0.1910938354123028,0.03651685393258427,0.03651685393258427,0.9634831460674157,0.0,0.0,0.0,"[[686  24]
 [  2   0]]",48,100,0.04
0.17173928502958172,0.02949438202247191,0.02949438202247191,0.9705056179775281,0.0,0.0,0.0,"[[691  14]
 [  7   0]]",25,100,0.05
