root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5095460609293498,0.25963718820861675,0.25963718820861675,0.7403628117913832,0.0045662100456621,0.08333333333333333,0.008658008658008658,"[[652 218]
 [ 11   1]]",25,100,0.01
0.3333333333333333,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,"[[784  96]
 [  2   0]]",32,100,0.02
0.24281045302822785,0.05895691609977324,0.05895691609977324,0.9410430839002267,0.0,0.0,0.0,"[[830  51]
 [  1   0]]",32,100,0.03
0.1579345138264476,0.024943310657596373,0.024943310657596373,0.9750566893424036,0.0,0.0,0.0,"[[860  22]
 [  0   0]]",32,100,0.04
0.12598815766974242,0.015873015873015872,0.015873015873015872,0.9841269841269841,0.0,0.0,0.0,"[[868  13]
 [  1   0]]",25,100,0.05
