root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.5278788937646716,0.27865612648221344,0.27865612648221344,0.7213438735177866,0.043795620437956206,0.375,0.0784313725490196,"[[359 131]
 [ 10   6]]",25,100,0.01
0.358411074080748,0.12845849802371542,0.12845849802371542,0.8715415019762845,0.016666666666666666,0.14285714285714285,0.029850746268656716,"[[440  59]
 [  6   1]]",25,100,0.02
0.2309971510527054,0.0533596837944664,0.0533596837944664,0.9466403162055336,0.037037037037037035,0.5,0.06896551724137931,"[[478  26]
 [  1   1]]",25,100,0.03
0.1602863051066531,0.025691699604743084,0.025691699604743084,0.974308300395257,0.0,0.0,0.0,"[[493  10]
 [  3   0]]",25,100,0.04
0.06286946134619315,0.003952569169960474,0.003952569169960474,0.9960474308300395,0.0,0.0,0.0,"[[504   1]
 [  1   0]]",25,100,0.05
