root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.632209583927143,0.39968895800933124,0.39968895800933124,0.6003110419906688,0.21610169491525424,0.4146341463414634,0.2841225626740947,"[[335 185]
 [ 72  51]]",32,100,0.01
0.4748741340974856,0.2255054432348367,0.2255054432348367,0.7744945567651633,0.028985507246376812,0.26666666666666666,0.0522875816993464,"[[494 134]
 [ 11   4]]",25,100,0.02
0.365715813149443,0.13374805598755832,0.13374805598755832,0.8662519440124417,0.012987012987012988,0.09090909090909091,0.022727272727272728,"[[556  76]
 [ 10   1]]",25,100,0.03
0.24310075735599973,0.05909797822706065,0.05909797822706065,0.9409020217729394,0.0,0.0,0.0,"[[605  38]
 [  0   0]]",25,100,0.04
0.2049162481119541,0.041990668740279936,0.041990668740279936,0.9580093312597201,0.04,0.25,0.06896551724137932,"[[615  24]
 [  3   1]]",32,100,0.05
