root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,rate_of_growth
0.4942060616143893,0.24423963133640553,0.24423963133640553,0.7557603686635944,0.05339805825242718,0.39285714285714285,0.09401709401709402,"[[645 195]
 [ 17  11]]",32,100,0.01
0.3527378107513292,0.12442396313364056,0.12442396313364056,0.8755760368663594,0.019230769230769232,0.25,0.03571428571428572,"[[758 102]
 [  6   2]]",25,100,0.02
0.24476076912238712,0.059907834101382486,0.059907834101382486,0.9400921658986175,0.041666666666666664,0.25,0.07142857142857142,"[[814  46]
 [  6   2]]",25,100,0.03
0.18590914980593834,0.03456221198156682,0.03456221198156682,0.9654377880184332,0.0,0.0,0.0,"[[838  26]
 [  4   0]]",25,100,0.04
0.13576884666042613,0.018433179723502304,0.018433179723502304,0.9815668202764977,0.0,0.0,0.0,"[[852  15]
 [  1   0]]",32,100,0.05
