Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Previous 30 days LB,Previous 30 days UB,Previous 60 days LB,Previous 60 days UB,Previous 90 days LB,Previous 90 days UB,Previous 180 days LB,Previous 180 days UB,Previous 360 days LB,Previous 360 days UB,Previous 720 days LB,Previous 720 days UB,Previous 1080 days LB,Previous 1080 days UB,Next 30 days LB,Next 30 days UB,Next 60 days LB,Next 60 days UB,Next 90 days LB,Next 90 days UB,Next 180 days LB,Next 180 days UB,Next 360 days LB,Next 360 days UB,Next 720 days LB,Next 720 days UB,Next 1080 days LB,Next 1080 days UB,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-04-23,320.0,348.0,320.0,332.75,338.3884818538081,5869.0,589.0,1986002.0,1999.0,34.06,28.0,12.75,1619116200.0,0,,19270.89,-0.2104959003787487,3.526105750623483e-05,0.03,-85.70999248685199,-69.67368917574642,-85.73753466105957,40.85,15338.58,15297.73,0.8915101427498121,1.1200601051840722,0.7993989481592787,1.1200601051840722,0.799098422238918,1.1200601051840722,0.7709992486851991,1.1200601051840722,0.6841472577009767,1.1981968444778361,0.38963185574755826,31.637235161532686,0.38963185574755826,46.09640871525169,,,,,,,,,,,,,,,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,,,,,,,,,,,,,,,,,,,,,,,0,4,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,-0.005748019263632197,0.07421875,0,0,0,0,0,0,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2021-04-22,322.0,327.5,319.5,320.0,322.9155206286837,1018.0,80.0,328728.0,910.0,89.39,8.0,-2.0,1619029800.0,0,-3.831705484598047,19311.54,0.636130127616874,3.5279578416935204e-05,0.03,-85.140625,-69.73752481676759,-85.16816363113728,40.85,15338.58,15297.73,0.92703125,1.1646874999999999,0.83125,1.1646874999999999,0.8309374999999999,1.1646874999999999,0.80171875,1.1646874999999999,0.71140625,1.2459375,0.40515625,32.89778125,0.40515625,47.9330625,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,1.03984375,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,320.0,348.0,320.0,332.75,0.00625,-0.05890804597701149,-0.0015625,-0.03831705484598046,,,,,-0.04572543704903385,-0.8265462600102232,-0.8641765704584041,-0.8344775080790452,-0.5447723861930965,1.6244862008220786,-0.7142857142857143,-1.1568627450980393,-0.006640860763878393,0.000525251141350531,0,3,-0.005254211095657514,0.0680441199316451,-0.005254211095657514,0.07421875,-0.005748019263632197,0.07421875,-0.005501115179644855,0.07421875,-0.005254211095657514,0.07421875,-0.005748019263632197,0.07421875,-0.005501115179644855,0.07421875,-0.005254211095657514,0.07421875,-0.005748019263632197,0.07421875,-0.005501115179644855,0.07421875,0,0,0,0,0,0,1.0,0.9616829451540195,25.098039215686274,1.0,0.9616829451540195,25.098039215686274,1.0,0.9616829451540195,25.098039215686274,1.0,0.9616829451540195,25.098039215686274,1.0,0.9616829451540195,25.098039215686274
2021-04-20,330.0,330.0,318.9,321.85,325.10337078651685,890.0,109.0,289342.0,489.0,54.94,11.1,-8.15,1618857000.0,0,0.5781250000000071,19189.47,-0.1885495055581776,3.527393719899673e-05,0.03,-85.22603697374554,-69.54501609476448,-85.25358278899719,40.85,15338.58,15297.73,0.9217026565170109,1.1579928538138884,0.8264719589871057,1.1579928538138884,0.8261612552431256,1.1579928538138884,0.7971104551809849,1.1579928538138884,0.6743824763088395,1.2387758272487182,0.40282740407021905,32.70868416964424,0.40282740407021905,47.657542333385116,0.9942519807363678,1.0338667080938324,0.9942519807363678,1.0338667080938324,0.9942519807363678,1.0338667080938324,0.9942519807363678,1.0338667080938324,0.9942519807363678,1.0338667080938324,0.9942519807363678,1.0338667080938324,0.9942519807363678,1.0338667080938324,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,322.0,327.5,319.5,320.0,0.024844720496894408,0.007633587786259542,-0.0018779342723005406,0.005781250000000071,0.00625,-0.05890804597701149,-0.0015625,-0.03831705484598046,0.006775301953816423,-0.12573673870333987,0.3625,-0.11981334112092672,-0.46263736263736266,-0.3853898646381027,0.38749999999999996,3.075,0.001002947042862951,-0.00015990037839464045,0,2,-0.048801999118036066,0.062432390666048485,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.019934743159108592,0.07421875,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.019934743159108592,0.07421875,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.019934743159108592,0.07421875,0,0,0,0,0,0,1.00578125,0.9672426746806913,25.243137254901963,1.00578125,0.9672426746806913,25.243137254901963,1.00578125,0.9672426746806913,25.243137254901963,1.00578125,0.9672426746806913,25.243137254901963,1.00578125,0.9672426746806913,25.243137254901963
2021-04-19,335.3,335.3,313.6,323.55,320.97767857142856,1568.0,171.0,503293.0,1070.0,68.24,21.7,-11.75,1618770600.0,0,0.528196364766198,19225.72,-1.809648085679039,3.5272902244766465e-05,0.02,-85.30366249420491,-69.60243881633562,-85.3212067087265,40.85,15338.58,15297.73,0.9168598361922422,1.1519085149126873,0.8221295008499458,1.1519085149126873,0.8218204296090248,1.1519085149126873,0.7929222685829084,1.1519085149126873,0.6416318961520631,1.2322670375521556,0.40071086385411836,32.536825838355746,0.40071086385411836,47.407139545665274,0.9890279709473033,1.0284345541647348,0.9890279709473033,1.0284345541647348,0.9890279709473033,1.0284345541647348,0.9890279709473033,1.0284345541647348,0.9890279709473033,1.0284345541647348,0.9890279709473033,1.0284345541647348,0.9890279709473033,1.0284345541647348,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,330.0,330.0,318.9,321.85,0.016060606060606095,0.016060606060606095,-0.016619629978049402,0.005281963647661919,0.024844720496894408,0.007633587786259542,-0.0018779342723005406,0.005781250000000071,-0.012690401225638106,0.7617977528089888,0.5688073394495413,0.7394398324474152,1.1881390593047034,0.2420822715689843,0.954954954954955,0.4417177914110429,0.0007932091240867097,-2.934047947154208e-05,0,1,-0.010472727272727338,0.010583566073791042,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,0,0,0,0,0,0,1.0110937500000001,0.972351615326822,25.376470588235296,1.0110937500000001,0.972351615326822,25.376470588235296,1.0110937500000001,0.972351615326822,25.376470588235296,1.0110937500000001,0.972351615326822,25.376470588235296,1.0110937500000001,0.972351615326822,25.376470588235296
2021-04-16,344.0,360.85,338.0,340.15,346.58351041223966,2353.0,398.0,815511.0,949.0,40.33,22.85,-3.85,1618511400.0,0,5.130582599289135,19580.05,0.4946190863327704,3.5213432558573246e-05,0.02,-86.02087314420108,-70.15252770038892,-86.03840212862943,40.85,15338.58,15297.73,0.8660884903718948,1.0956930765838602,0.7817139497280612,1.0956930765838602,0.7817139497280612,1.0956930765838602,0.7542260767308541,1.0956930765838602,0.6103189769219463,1.1721299426723504,0.3811553726297222,45.0935763633691,0.3811553726297222,45.0935763633691,0.94076142878142,0.9782448919594298,0.94076142878142,0.9782448919594298,0.94076142878142,0.9782448919594298,0.94076142878142,0.9782448919594298,0.94076142878142,0.9782448919594298,0.94076142878142,0.9782448919594298,0.94076142878142,0.9782448919594298,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,335.3,335.3,313.6,323.55,0.025946913212048877,0.07620041753653448,0.07780612244897951,0.051305825992891255,0.016060606060606095,0.016060606060606095,-0.016619629978049402,0.005281963647661919,0.07977449383637725,0.5006377551020408,1.327485380116959,0.6203503724470636,-0.1130841121495327,-0.40899765533411486,0.05299539170506922,-0.672340425531915,0.008405828369860221,-0.0016859878946321306,2,0,0.0299625468164794,-0.017018181818181884,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,0,0,0,0,0,0,1.06296875,1.0,16.880893300248157,1.06296875,1.0,16.880893300248157,1.06296875,1.0,16.880893300248157,1.06296875,1.0,16.880893300248157,1.06296875,1.0,16.880893300248157
2021-04-15,338.0,350.0,328.0,343.75,336.7728085867621,1118.0,156.0,376512.0,716.0,64.04,22.0,5.75,1618425000.0,0,1.0583566073790962,19483.68,0.4160189991630147,3.5210195366265934e-05,0.02,-86.16727272727273,-70.00489640560717,-86.18480713698979,40.85,15338.58,15297.73,0.8570181818181819,1.0842181818181817,0.7735272727272726,1.0842181818181817,0.7735272727272726,1.0842181818181817,0.7463272727272727,1.0842181818181817,0.6039272727272728,1.1598545454545455,0.37716363636363637,44.621323636363634,0.37716363636363637,44.621323636363634,0.9309090909090909,0.9895272727272727,0.9309090909090909,0.9895272727272727,0.9309090909090909,0.9895272727272727,0.9309090909090909,0.9895272727272727,0.9309090909090909,0.9895272727272727,0.9309090909090909,0.9895272727272727,0.9309090909090909,0.9895272727272727,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,344.0,360.85,338.0,340.15,-0.01744186046511628,-0.03006789524733275,-0.029585798816568046,0.010583566073791042,0.025946913212048877,0.07620041753653448,0.07780612244897951,0.051305825992891255,-0.028306891501584545,-0.5248618784530387,-0.6080402010050251,-0.5383115617079353,-0.24552160168598525,0.5878998264319367,-0.03719912472647709,-2.4935064935064934,0.0017016239811320768,-9.193060920510448e-05,1,0,0.012434456928838883,-0.012281740159810529,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,-0.005254211095657514,0.07421875,-0.048801999118036066,0.07421875,-0.01756923918751328,0.07421875,0,0,0,0,0,0,1.07421875,1.0,14.473684210526315,1.07421875,1.0,14.473684210526315,1.07421875,1.0,14.473684210526315,1.07421875,1.0,14.473684210526315,1.07421875,1.0,14.473684210526315
2021-04-13,327.6,351.15,327.6,337.9,346.05045871559633,1526.0,157.0,528073.0,1157.0,75.82,23.55,10.3,1618252200.0,0,-1.7018181818181932,19402.96,1.3743533799270624,3.520802755740812e-05,0.03,-85.92778928677123,-69.88011107583586,-85.95532788965393,40.85,15338.58,15297.73,0.8718555785735426,1.1029890500147974,0.7869192068659366,1.1029890500147974,0.7869192068659366,1.1029890500147974,0.7592482983131105,1.1029890500147974,0.6143829535365493,1.1799348919798758,0.3836934004143238,45.3938443326428,0.3836934004143238,45.3938443326428,0.9470257472625038,1.0173128144421426,0.9470257472625038,1.0173128144421426,0.9470257472625038,1.0173128144421426,0.9470257472625038,1.0173128144421426,0.9470257472625038,1.0173128144421426,0.9470257472625038,1.0173128144421426,0.9470257472625038,1.0173128144421426,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,338.0,350.0,328.0,343.75,-0.0307692307692307,0.003285714285714221,-0.0012195121951218818,-0.017018181818181884,-0.01744186046511628,-0.03006789524733275,-0.029585798816568046,0.010583566073791042,0.027548691260933723,0.36493738819320215,0.00641025641025641,0.402539626891042,0.6159217877094972,0.18394753279200476,0.07045454545454549,0.791304347826087,-0.0026626415369370737,-6.156764639503754e-05,0,2,-0.09109477124183003,0.10996254681647936,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.03227434559837663,0.07421875,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.03227434559837663,0.07421875,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.03227434559837663,0.07421875,0,0,0,0,0,0,1.0559375,0.9829818181818181,14.227368421052631,1.0559375,0.9829818181818181,14.227368421052631,1.0559375,0.9829818181818181,14.227368421052631,1.0559375,0.9829818181818181,14.227368421052631,1.0559375,0.9829818181818181,14.227368421052631
2021-04-12,367.5,367.5,331.7,333.75,347.3132075471698,2120.0,216.0,736304.0,1525.0,71.93,35.8,-33.75,1618165800.0,0,-1.228174015981054,19139.91,-4.032027581144471,3.517856646252493e-05,0.02,-85.75280898876404,-69.46615736437633,-85.77036456535897,40.85,15338.58,15297.73,0.8826966292134832,1.1167041198501872,0.7967041198501872,1.1167041198501872,0.7967041198501872,1.1167041198501872,0.768689138576779,1.1167041198501872,0.6220224719101124,1.1946067415730337,0.38846441947565546,45.95829213483146,0.38846441947565546,45.95829213483146,0.9588014981273408,1.0299625468164795,0.9588014981273408,1.0299625468164795,0.9588014981273408,1.0299625468164795,0.9588014981273408,1.0299625468164795,0.9588014981273408,1.0299625468164795,0.9588014981273408,1.0299625468164795,0.9588014981273408,1.0299625468164795,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,327.6,351.15,327.6,337.9,0.12179487179487172,0.04656129859034607,0.01251526251526241,-0.012281740159810529,-0.0307692307692307,0.003285714285714221,-0.0012195121951218818,-0.017018181818181884,0.0036490309426558064,0.3892529488859764,0.37579617834394907,0.3943223758836373,0.3180639585133967,-0.05130572408335514,0.5201698513800423,-4.276699029126213,-0.0021518540948666236,-0.0008367720922495182,0,1,-0.008773113780537184,0.008850762527233116,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.028357473628736724,0.07421875,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.028357473628736724,0.07421875,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.028357473628736724,0.07421875,0,0,0,0,0,0,1.04296875,0.9709090909090909,14.052631578947368,1.04296875,0.9709090909090909,14.052631578947368,1.04296875,0.9709090909090909,14.052631578947368,1.04296875,0.9709090909090909,14.052631578947368,1.04296875,0.9709090909090909,14.052631578947368
2021-04-09,372.0,378.0,367.0,367.2,372.2303178484108,2045.0,175.0,761211.0,1352.0,66.11,11.0,-4.8,1617906600.0,0,10.022471910112362,19944.06,-0.1076854343178945,3.489345455822332e-05,0.02,-87.05065359477125,-70.69729032102792,-87.06818602421495,40.85,15338.58,15297.73,0.8022875816993464,1.0149782135076253,0.7241285403050108,1.0149782135076253,0.7241285403050108,1.0149782135076253,0.6986655773420479,1.0149782135076253,0.5163398692810458,1.0857843137254901,0.3530773420479303,41.771732026143795,0.3530773420479303,41.771732026143795,0.8714596949891068,0.9361383442265796,0.8714596949891068,0.9361383442265796,0.8714596949891068,0.9361383442265796,0.8714596949891068,0.9361383442265796,0.8714596949891068,0.9361383442265796,0.8714596949891068,0.9361383442265796,0.8714596949891068,0.9361383442265796,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,367.5,367.5,331.7,333.75,0.012244897959183673,0.02857142857142857,0.10642146517937899,0.10022471910112356,0.12179487179487172,0.04656129859034607,0.01251526251526241,-0.012281740159810529,0.07174247843096182,-0.03537735849056604,-0.18981481481481483,0.033827060561941805,-0.11344262295081967,-0.08091199777561528,-0.6927374301675977,-0.8577777777777778,0.015131350617811685,-0.008104705022739722,1,0,0.0313195991091314,-0.030368470778782564,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.028357473628736724,0.07421875,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.028357473628736724,0.07421875,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.028357473628736724,0.07421875,0,0,0,0,0,0,1.1475,1.0,7.779661016949154,1.1475,1.0,7.779661016949154,1.1475,1.0,7.779661016949154,1.1475,1.0,7.779661016949154,1.1475,1.0,7.779661016949154
2021-04-08,355.0,377.0,355.0,370.45,365.5097739767868,3274.0,347.0,1196679.0,1305.0,39.86,22.0,15.45,1617820200.0,0,0.8850762527233158,19965.56,0.4860337641722001,3.489297249178755e-05,0.01,-87.1642596841679,-70.72884507121263,-87.17179139559273,40.85,15338.58,15297.73,0.7952490214603861,1.0060736941557564,0.7177756782291806,1.0060736941557564,0.7177756782291806,1.0060736941557564,0.6925361047374815,1.0060736941557564,0.5118099608584155,1.076258604400054,0.3499797543528142,41.40526386826832,0.3499797543528142,41.40526386826832,0.8638142799298151,0.9912268862194629,0.8638142799298151,0.9912268862194629,0.8638142799298151,0.9912268862194629,0.8638142799298151,0.9912268862194629,0.8638142799298151,0.9912268862194629,0.8638142799298151,0.9912268862194629,0.8638142799298151,0.9912268862194629,,,,,,2021,666.02,666.02,-244.05,-6.980000000000004,-0.43000000000000016,2161.35,1277.9699999999998,-617.12,305.26,19.08,3624.25,2740.87,-1033.82,418.39,26.14,,372.0,378.0,367.0,367.2,-0.0456989247311828,-0.0026455026455026454,-0.0326975476839237,0.008850762527233116,0.012244897959183673,0.02857142857142857,0.10642146517937899,0.10022471910112356,-0.018054799809081916,0.6009779951100245,0.9828571428571429,0.5720726579095677,-0.03476331360946745,-0.39706549689910753,1.0,-4.21875,0.0011899337302027587,-1.381538290998713e-05,0,1,-0.03622216259726321,0.03758351893095768,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.029481000624240507,0.07421875,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.029481000624240507,0.07421875,-0.005254211095657514,0.07421875,-0.09109477124183003,0.07421875,-0.029481000624240507,0.07421875,0,0,0,0,0,0,1.1510020195743358,1.0,7.6224279835391,1.15765625,1.0,7.342913776015859,1.15765625,1.0,7.342913776015859,1.15765625,1.0,7.342913776015859,1.15765625,1.0,7.342913776015859
