root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,epochs,batch_size,rate_of_growth
0.5284584114979407,0.2792682926829269,0.2792682926829269,0.7207317073170731,0.16279069767441862,0.24778761061946905,0.19649122807017544,"[[563, 85], [144, 28]]",100,25,0.01
0.3181501409635425,0.10121951219512196,0.10121951219512196,0.8987804878048781,0.07042253521126761,0.2272727272727273,0.10752688172043012,"[[732, 17], [66, 5]]",100,32,0.02
0.20952908873087345,0.043902439024390234,0.043902439024390234,0.9560975609756096,0.038461538461538464,0.08333333333333333,0.05263157894736842,"[[783, 11], [25, 1]]",100,25,0.03
0.11582156166423185,0.013414634146341465,0.013414634146341465,0.9865853658536584,0.0,0.0,0.0,"[[809, 0], [11, 0]]",100,100,0.04
0.060485837890913385,0.003658536585365854,0.003658536585365854,0.996341463414634,0.0,0.0,0.0,"[[817, 0], [3, 0]]",100,100,0.05
