root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,recall,precision,f1_score,confusion matrix,epochs,batch_size,rate_of_growth
0.3951433408690253,0.15613825983313467,0.15613825983313467,0.8438617401668653,0.5847457627118644,0.8070175438596491,0.6781326781326781,"[[570, 33], [98, 138]]",75,25,0.01
0.3620890255935741,0.13110846245530394,0.13110846245530394,0.8688915375446961,0.2295081967213115,0.6363636363636364,0.3373493975903614,"[[701, 16], [94, 28]]",75,25,0.02
0.2783400480706151,0.07747318235995232,0.07747318235995232,0.9225268176400476,0.10606060606060606,0.5384615384615384,0.17721518987341772,"[[767, 6], [59, 7]]",100,32,0.03
0.1952962970037096,0.038140643623361135,0.038140643623361135,0.9618593563766388,0.0,0.0,0.0,"[[807, 1], [31, 0]]",50,25,0.04
0.14647222275278218,0.021454112038140644,0.021454112038140644,0.9785458879618594,0.1,1.0,0.18181818181818185,"[[819, 0], [18, 2]]",75,32,0.05
