threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.49,0.5078597339782346,0.5078597339782346,1.0,0.6736166800320771,"[[  0 407]
 [  0 420]]",50,32,sgd,sigmoid,0.2,64,3,0.001
0.47,0.48972188633615477,0.48972188633615477,1.0,0.6574675324675324,"[[  0 422]
 [  0 405]]",50,25,adam,sigmoid,0.0,64,3,0.002
0.49,0.5163240628778718,0.4732510288065844,0.2971576227390181,0.36507936507936506,"[[312 128]
 [272 115]]",50,25,adam,relu,0.2,64,3,0.003
0.43999999999999995,0.45223700120918986,0.45223700120918986,1.0,0.6228143213988343,"[[  0 453]
 [  0 374]]",50,25,adam,sigmoid,0.2,64,3,0.004
0.49,0.5429262394195888,0.45045045045045046,0.2808988764044944,0.3460207612456747,"[[349 122]
 [256 100]]",50,25,adam,relu,0.2,64,3,0.005
