threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5,0.5479616306954437,0.5532503457814661,0.8810572687224669,0.6796941376380629,"[[ 57 323]
 [ 54 400]]",50,25,adam,relu,0.2,64,3,0.001
0.5,0.5347721822541966,0.5347721822541966,1.0,0.696875,"[[  0 388]
 [  0 446]]",50,25,adam,sigmoid,0.2,64,3,0.002
0.49,0.5143884892086331,0.5143884892086331,1.0,0.6793349168646081,"[[  0 405]
 [  0 429]]",50,25,adam,sigmoid,0.2,64,3,0.003
0.48,0.5047961630695443,0.5047961630695443,1.0,0.6709163346613546,"[[  0 413]
 [  0 421]]",50,25,adam,sigmoid,0.2,64,3,0.004
0.47,0.49160671462829736,0.46215139442231074,0.28641975308641976,0.3536585365853659,"[[294 135]
 [289 116]]",50,25,adam,relu,0.2,64,3,0.005
