threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5,0.506832298136646,0.506832298136646,1.0,0.6727122835943941,"[[  0 397]
 [  0 408]]",50,25,adam,sigmoid,0.2,64,3,0.001
0.5,0.5055900621118012,0.5019157088122606,0.655,0.5683297180043384,"[[145 260]
 [138 262]]",50,25,adam,relu,0.2,64,3,0.002
0.5,0.48198757763975153,0.48198757763975153,1.0,0.6504610226320201,"[[  0 417]
 [  0 388]]",50,25,adam,sigmoid,0.2,64,3,0.003
0.5,0.47701863354037266,0.4708222811671088,0.9416445623342176,0.627763041556145,"[[ 29 399]
 [ 22 355]]",50,25,adam,relu,0.2,64,3,0.004
0.4099999999999999,0.4894409937888199,0.4460431654676259,0.5081967213114754,0.47509578544061304,"[[208 231]
 [180 186]]",50,25,adam,relu,0.2,64,3,0.005
