threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5,0.5559360730593608,0.5559360730593608,1.0,0.714600146735143,"[[  0 389]
 [  0 487]]",25,25,adam,sigmoid,0.2,32,2,0.001
0.5,0.5273972602739726,0.5273972602739726,1.0,0.6905829596412556,"[[  0 414]
 [  0 462]]",25,25,adam,sigmoid,0.2,32,2,0.002
0.5,0.502283105022831,0.5051903114186851,0.3325740318906606,0.40109890109890106,"[[294 143]
 [293 146]]",25,25,adam,relu,0.2,32,2,0.003
0.49,0.5125570776255708,0.4769874476987448,0.27403846153846156,0.3480916030534352,"[[335 125]
 [302 114]]",25,25,adam,relu,0.2,32,2,0.004
0.48,0.5422374429223744,0.49473684210526314,0.3542713567839196,0.4128843338213763,"[[334 144]
 [257 141]]",25,25,adam,relu,0.2,32,2,0.005
