threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.49,0.5267260579064588,0.48148148148148145,0.24940047961630696,0.3285939968404424,"[[369 112]
 [313 104]]",25,25,adam,relu,0.2,32,2,0.001
0.45999999999999996,0.4933184855233853,0.3895131086142322,0.26262626262626265,0.3137254901960785,"[[339 163]
 [292 104]]",25,25,adam,relu,0.2,32,2,0.002
0.47,0.5178173719376392,0.410828025477707,0.3421750663129973,0.37337192474674386,"[[336 185]
 [248 129]]",25,25,adam,relu,0.1,32,2,0.003
0.3899999999999999,0.5278396436525612,0.39490445859872614,0.3463687150837989,0.36904761904761907,"[[350 190]
 [234 124]]",25,25,adam,relu,0.2,32,2,0.004
0.4099999999999999,0.5478841870824054,0.3898305084745763,0.33724340175953077,0.36163522012578614,"[[377 180]
 [226 115]]",25,25,adam,relu,0.2,32,2,0.005
