accuracy,precision,recall,f1_score,confusion matrix,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,threshold,batch_size,epochs,units
0.7993311036789298,0.3333333333333333,0.02857142857142857,0.05263157894736842,"[[712  10]
 [170   5]]",0.4479608200736647,0.20066889632107024,0.20066889632107024,-0.27787890779580526,0.01,25,25,25
0.9241917502787068,0.0,0.0,0.0,"[[829   1]
 [ 67   0]]",0.2753329797196355,0.0758082497212932,0.0758082497212932,-0.09685308397770198,0.02,25,25,25
0.9609810479375697,0.0,0.0,0.0,"[[862   0]
 [ 35   0]]",0.19753215450257794,0.03901895206243032,0.03901895206243032,-0.04060324825986039,0.03,25,25,25
0.9777034559643255,0.0,0.0,0.0,"[[877   1]
 [ 19   0]]",0.14932027335788825,0.022296544035674472,0.022296544035674472,-0.07541062222755057,0.04,25,25,25
0.798216276477146,0.25,0.017142857142857144,0.03208556149732621,"[[713   9]
 [172   3]]",0.4492034322251489,0.20178372352285395,0.20178372352285395,-0.28497823506133746,0.01,25,50,25
0.9241917502787068,0.3333333333333333,0.014925373134328358,0.028571428571428574,"[[828   2]
 [ 66   1]]",0.2753329797196355,0.0758082497212932,0.0758082497212932,-0.09685308397770198,0.02,25,50,25
0.9609810479375697,0.5,0.05714285714285714,0.10256410256410256,"[[860   2]
 [ 33   2]]",0.19753215450257794,0.03901895206243032,0.03901895206243032,-0.04060324825986039,0.03,25,50,25
0.9777034559643255,0.3333333333333333,0.05263157894736842,0.09090909090909091,"[[876   2]
 [ 18   1]]",0.14932027335788825,0.022296544035674472,0.022296544035674472,-0.07541062222755057,0.04,25,50,25
0.7971014492753623,0.3157894736842105,0.03428571428571429,0.06185567010309278,"[[709  13]
 [169   6]]",0.45044261646145084,0.2028985507246377,0.2028985507246377,-0.29207756232686966,0.01,25,75,25
0.9241917502787068,0.42857142857142855,0.04477611940298507,0.08108108108108107,"[[826   4]
 [ 64   3]]",0.2753329797196355,0.0758082497212932,0.0758082497212932,-0.09685308397770198,0.02,25,75,25
0.959866220735786,0.4,0.05714285714285714,0.09999999999999999,"[[859   3]
 [ 33   2]]",0.20033416898825335,0.04013377926421405,0.04013377926421405,-0.07033476963871355,0.03,25,75,25
0.9765886287625418,0.25,0.05263157894736842,0.08695652173913043,"[[875   3]
 [ 18   1]]",0.15300774894579094,0.023411371237458192,0.023411371237458192,-0.1291811533389282,0.04,25,75,25
0.7937569676700111,0.2727272727272727,0.03428571428571429,0.06091370558375635,"[[706  16]
 [169   6]]",0.4541398818976251,0.20624303232998886,0.20624303232998886,-0.31337554412346647,0.01,25,100,25
0.9253065774804905,0.5,0.014925373134328358,0.02898550724637681,"[[829   1]
 [ 66   1]]",0.2733009742381272,0.07469342251950947,0.07469342251950947,-0.08072289156626522,0.02,25,100,25
0.9609810479375697,0.5,0.08571428571428572,0.14634146341463414,"[[859   3]
 [ 32   3]]",0.19753215450257794,0.03901895206243032,0.03901895206243032,-0.04060324825986039,0.03,25,100,25
0.9754738015607581,0.2,0.05263157894736842,0.08333333333333333,"[[874   4]
 [ 18   1]]",0.15660842390893895,0.024526198439241916,0.024526198439241916,-0.18295168445030563,0.04,25,100,25
0.7993311036789298,0.3076923076923077,0.022857142857142857,0.0425531914893617,"[[713   9]
 [171   4]]",0.4479608200736647,0.20066889632107024,0.20066889632107024,-0.27787890779580526,0.01,32,25,25
0.9241917502787068,0.0,0.0,0.0,"[[829   1]
 [ 67   0]]",0.2753329797196355,0.0758082497212932,0.0758082497212932,-0.09685308397770198,0.02,32,25,25
0.9609810479375697,0.0,0.0,0.0,"[[862   0]
 [ 35   0]]",0.19753215450257794,0.03901895206243032,0.03901895206243032,-0.04060324825986039,0.03,32,25,25
0.9777034559643255,0.0,0.0,0.0,"[[877   1]
 [ 19   0]]",0.14932027335788825,0.022296544035674472,0.022296544035674472,-0.07541062222755057,0.04,32,25,25
0.8004459308807135,0.3333333333333333,0.022857142857142857,0.04278074866310161,"[[714   8]
 [171   4]]",0.4467147514010328,0.1995540691192865,0.1995540691192865,-0.27077958053027307,0.01,32,50,25
0.9253065774804905,0.0,0.0,0.0,"[[830   0]
 [ 67   0]]",0.2733009742381272,0.07469342251950947,0.07469342251950947,-0.08072289156626522,0.02,32,50,25
0.9620958751393534,1.0,0.02857142857142857,0.05555555555555556,"[[862   0]
 [ 34   1]]",0.19468981704405242,0.0379041248606466,0.0379041248606466,-0.010871726881007238,0.03,32,50,25
0.9777034559643255,0.3333333333333333,0.05263157894736842,0.09090909090909091,"[[876   2]
 [ 18   1]]",0.14932027335788825,0.022296544035674472,0.022296544035674472,-0.07541062222755057,0.04,32,50,25
0.7959866220735786,0.25,0.022857142857142857,0.041884816753926704,"[[710  12]
 [171   4]]",0.45167840099613066,0.2040133779264214,0.2040133779264214,-0.2991768895924021,0.01,32,75,25
0.9241917502787068,0.4,0.029850746268656716,0.05555555555555556,"[[827   3]
 [ 65   2]]",0.2753329797196355,0.0758082497212932,0.0758082497212932,-0.09685308397770198,0.02,32,75,25
0.9609810479375697,0.5,0.05714285714285714,0.10256410256410256,"[[860   2]
 [ 33   2]]",0.19753215450257794,0.03901895206243032,0.03901895206243032,-0.04060324825986039,0.03,32,75,25
0.9777034559643255,0.3333333333333333,0.05263157894736842,0.09090909090909091,"[[876   2]
 [ 18   1]]",0.14932027335788825,0.022296544035674472,0.022296544035674472,-0.07541062222755057,0.04,32,75,25
0.7881828316610925,0.2413793103448276,0.04,0.06862745098039216,"[[700  22]
 [168   7]]",0.46023599200726084,0.21181716833890746,0.21181716833890746,-0.34887218045112767,0.01,32,100,25
0.9219620958751393,0.2857142857142857,0.029850746268656716,0.05405405405405406,"[[825   5]
 [ 65   2]]",0.27935265190232333,0.07803790412486064,0.07803790412486064,-0.1291134688005755,0.02,32,100,25
0.959866220735786,0.42857142857142855,0.08571428571428572,0.14285714285714285,"[[858   4]
 [ 32   3]]",0.20033416898825335,0.04013377926421405,0.04013377926421405,-0.07033476963871355,0.03,32,100,25
0.9765886287625418,0.25,0.05263157894736842,0.08695652173913043,"[[875   3]
 [ 18   1]]",0.15300774894579094,0.023411371237458192,0.023411371237458192,-0.1291811533389282,0.04,32,100,25
0.8004459308807135,0.3,0.017142857142857144,0.032432432432432434,"[[715   7]
 [172   3]]",0.4467147514010328,0.1995540691192865,0.1995540691192865,-0.27077958053027307,0.01,48,25,25
0.9264214046822743,1.0,0.014925373134328358,0.029411764705882353,"[[830   0]
 [ 66   1]]",0.27125374710356676,0.07357859531772576,0.07357859531772576,-0.06459269915482846,0.02,48,25,25
0.9609810479375697,0.0,0.0,0.0,"[[862   0]
 [ 35   0]]",0.19753215450257794,0.03901895206243032,0.03901895206243032,-0.04060324825986039,0.03,48,25,25
0.9777034559643255,0.0,0.0,0.0,"[[877   1]
 [ 19   0]]",0.14932027335788825,0.022296544035674472,0.022296544035674472,-0.07541062222755057,0.04,48,25,25
0.8004459308807135,0.3,0.017142857142857144,0.032432432432432434,"[[715   7]
 [172   3]]",0.4467147514010328,0.1995540691192865,0.1995540691192865,-0.27077958053027307,0.01,48,50,25
