units,epochs,batch_size,layers,direction,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj
25,25,64,3,0.48295454545454547,0.017241820301718922,0.011968444629064899,0.0002972803673167668,-0.013488484443426207
25,25,48,3,0.5,0.01727233531171138,0.012062635231346762,0.00029833356712019176,-0.017079054120877846
25,25,32,3,0.4863636363636364,0.017321115290396327,0.012149352611342394,0.0003000210349032014,-0.022831970740922358
25,25,25,3,0.48977272727272725,0.017499161130711066,0.012412690409889222,0.00030622064027858894,-0.043967670729323505
25,50,64,3,0.4818181818181818,0.017408716652087444,0.012147343032348707,0.00030306341547266664,-0.0332040572001735
25,50,48,3,0.48409090909090907,0.017391303125918234,0.01219524857777995,0.00030245742441757336,-0.031138111972925042
25,50,32,3,0.48977272727272725,0.01747678941364518,0.012336059510288854,0.0003054381682089002,-0.04130006627503002
25,50,25,3,0.48409090909090907,0.01755262199482108,0.01245428464495614,0.0003080945388930768,-0.05035616750070382
25,75,64,3,0.5034090909090909,0.01739293547555696,0.012083717612909066,0.00030251420445688776,-0.031331686531887115
25,75,48,3,0.4909090909090909,0.017405658691510506,0.01217101267106587,0.00030295695448535523,-0.03284111031048664
25,75,32,3,0.4715909090909091,0.017584755491758017,0.012463913599787055,0.0003092236257049138,-0.05420545123263065
25,100,64,3,0.49886363636363634,0.017443425069389066,0.012146862377634557,0.0003042730781513909,-0.03732804024693048
25,75,25,3,0.48409090909090907,0.01759943212856074,0.012534919088497893,0.00030974001124781607,-0.0559659132704986
25,100,48,3,0.48295454545454547,0.01748560497822031,0.012317128577252383,0.00030574638145436286,-0.04235082713707006
75,25,25,3,0.48068181818181815,0.017477486899755923,0.012382123429971602,0.00030546254833113993,-0.041383183008779856
25,100,32,3,0.48863636363636365,0.017646485023962596,0.012581990549169959,0.00031139843370093617,-0.061619808526853115
75,25,32,3,0.48522727272727273,0.017527770842587744,0.012414515368105046,0.00030722275071026913,-0.04738406647659543
25,100,25,3,0.48522727272727273,0.017717346187308438,0.012665538151144856,0.0003139043559209328,-0.07016300071879278
75,25,48,3,0.4863636363636364,0.01736930150886304,0.012193453064125908,0.00030169263490579184,-0.028530790910287207
75,50,25,3,0.48977272727272725,0.017590257058531938,0.012505568812944644,0.0003094171433852327,-0.054865191875141495
75,50,32,3,0.4954545454545455,0.017551366983133723,0.012392526340604304,0.0003080504829766366,-0.05020597203240973
75,25,64,3,0.48409090909090907,0.017350129917044526,0.012137628094076229,0.0003010270081383235,-0.026261535561017624
75,50,48,3,0.4909090909090909,0.017466587012263342,0.012239869341286907,0.00030508166185696644,-0.040084664512791246
75,50,64,3,0.4784090909090909,0.017390416464425636,0.012097430954336104,0.00030242658480616623,-0.031032973543139164
75,75,25,3,0.4863636363636364,0.017868749734049914,0.012841905461611573,0.00031929221705810895,-0.08853130155074695
75,75,32,3,0.48295454545454547,0.017665999638845537,0.012546867488173625,0.00031208754323969065,-0.06396912136022825
75,75,48,3,0.48068181818181815,0.01742517772935083,0.012234132961776951,0.00030363681889946417,-0.03515890465695315
75,75,64,3,0.5056818181818182,0.01750796472173121,0.01220283696789986,0.0003065288286973846,-0.04501834695226892
75,100,64,3,0.5034090909090909,0.017496774420964978,0.012186402638532262,0.0003061371151381344,-0.04368291674850622
75,100,48,3,0.48295454545454547,0.01753555390256142,0.012347777317685908,0.00030749565066963706,-0.048314437253249354
75,100,25,3,0.48068181818181815,0.017767317433212734,0.012774751085114017,0.0003156775687725451,-0.07620823950060962
75,100,32,3,0.4965909090909091,0.01769064424593112,0.012604080002500595,0.00031295889383609586,-0.06693973056439617
50,25,25,3,0.48977272727272725,0.017537606946869927,0.012452354464408594,0.0003075676574229003,-0.04855992273852783
50,25,32,3,0.48295454545454547,0.01752713599304558,0.01240294421148982,0.0003072004961187138,-0.04730819610388681
50,25,48,3,0.4943181818181818,0.017365523305136604,0.012217039146601496,0.00030156139966124257,-0.02808338360147533
50,25,64,3,0.48295454545454547,0.017339395662057496,0.012124554108453924,0.0003006546419253783,-0.024992064346950782
50,50,64,3,0.49318181818181817,0.01737386747103713,0.012083532574250714,0.0003018512709011622,-0.029071612882411557
50,50,48,3,0.48977272727272725,0.017366445604057666,0.012172365679600077,0.0003015934329186938,-0.02819259141038355
50,50,25,3,0.4818181818181818,0.017657776944718602,0.012595081564485718,0.0003117970866294358,-0.06297889643424104
50,50,32,3,0.49204545454545456,0.017553903257507154,0.012399746480390054,0.0003081395195739202,-0.050509515676598005
50,75,64,3,0.48409090909090907,0.017397502455079837,0.012121135172798442,0.0003026730916745089,-0.03187336497112514
50,75,48,3,0.49772727272727274,0.01753007478560073,0.012389866715708311,0.00030730352198875445,-0.04765943198881373
50,75,32,3,0.48068181818181815,0.01779929876607593,0.012692039955136595,0.00031681503656403215,-0.08008609567558223
50,75,25,3,0.48863636363636365,0.01767521871779307,0.012602588347268523,0.00031241335672182254,-0.06507988496428863
50,100,64,3,0.5056818181818182,0.017451307179575316,0.012111123169308331,0.000304548122275897,-0.038265720913221335
50,100,48,3,0.4954545454545455,0.01742350986759854,0.012250434522478253,0.0003035786961063036,-0.03496075238042162
100,25,25,3,0.48522727272727273,0.017511216358716834,0.012430779204082745,0.0003066426983617921,-0.04540655151029638
50,100,32,3,0.49204545454545456,0.01779754567174968,0.012683552795611754,0.0003167526319380158,-0.07987334577078897
