root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,units,epochs,batch_size,direction
0.05611788498182702,0.018698140179172464,0.003149217014833567,-0.000671973442803786,25,25,25,1.0
0.06133974106838235,0.01956929004200177,0.003762563834336192,-0.19556453543062702,25,50,25,0.9966480446927374
0.05611788498182702,0.018698140179172464,0.003149217014833567,-0.000671973442803786,25,75,25,1.0
0.0561203153576541,0.018705911338357598,0.003149489795842546,-0.0007586503244816356,25,100,25,1.0
0.05777836238822722,0.01917792328789795,0.0033383391602653098,-0.06076603161647354,25,25,32,0.9977653631284916
0.05688442894437503,0.019158587946587095,0.0032358382563276514,-0.028196100316140837,25,50,32,0.9977653631284916
0.05613977448695388,0.01873634706348467,0.0031516742794460385,-0.0014527757239584105,25,75,32,1.0
0.06118610562798135,0.020242276699092142,0.003743739521918491,-0.18958306074438025,25,100,32,0.9977653631284916
0.05611788498182702,0.018698140179172464,0.003149217014833567,-0.000671973442803786,25,25,48,1.0
0.056294737303295685,0.019488174256082017,0.003169097448047071,-0.006989033284329427,25,50,48,0.994413407821229
0.07504160148962513,0.022001098706878625,0.0056312419541277095,-0.789341913443425,25,75,48,0.9966480446927374
0.056716893108233635,0.019019408483338465,0.0032168059638508,-0.022148539420132618,25,100,48,0.9988826815642458
0.05631791016353564,0.018897061448923176,0.003171707005188071,-0.007818226916205706,25,25,64,0.9955307262569832
0.0561388181339418,0.018725557650441916,0.003151566901475793,-0.0014186560920361746,25,50,64,1.0
0.056161797200287154,0.018770161021615432,0.003154147464766182,-0.0022386368517690602,25,75,64,1.0
0.05621679018740761,0.01884145724178454,0.0031603274989750085,-0.004202358944772389,25,100,64,0.9988826815642458
0.05611788498182702,0.018698140179172464,0.003149217014833567,-0.000671973442803786,75,25,25,1.0
0.05611788498182702,0.018698140179172464,0.003149217014833567,-0.000671973442803786,75,50,25,1.0
0.05611788498182702,0.018698140179172464,0.003149217014833567,-0.000671973442803786,75,75,25,1.0
