accuracy,precision,recall,f1_score,confusion matrix,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,threshold,batch_size,epochs,units
0.7015590200445434,0.29411764705882354,0.019157088122605363,0.03597122302158273,"[[625  12]
 [256   5]]",0.5462975196314336,0.2984409799554566,0.2984409799554566,-0.44754205837949645,0.01,25,25,25
0.8496659242761693,1.0,0.007352941176470588,0.014598540145985401,"[[762   0]
 [135   1]]",0.38772938465356316,0.15033407572383073,0.15033407572383073,-0.169812413154238,0.02,25,25,25
0.9175946547884187,0.0,0.0,0.0,"[[824   0]
 [ 74   0]]",0.2870633122006037,0.08240534521158129,0.08240534521158129,-0.0898058252427183,0.03,25,25,25
0.9543429844097996,0.0,0.0,0.0,"[[857   0]
 [ 41   0]]",0.2136750233185911,0.045657015590200446,0.045657015590200446,-0.047841306884480295,0.04,25,25,25
0.7104677060133631,0.6666666666666666,0.007662835249042145,0.015151515151515152,"[[636   1]
 [259   2]]",0.5380820513514988,0.289532293986637,0.289532293986637,-0.40433184768160113,0.01,25,50,25
0.8474387527839644,0.4,0.014705882352941176,0.028368794326241134,"[[759   3]
 [134   2]]",0.39059089494768773,0.15256124721603564,0.15256124721603564,-0.1871429674231897,0.02,25,50,25
0.9198218262806236,1.0,0.02702702702702703,0.052631578947368425,"[[824   0]
 [ 72   2]]",0.28315750690980523,0.0801781737193764,0.0801781737193764,-0.060351613749671795,0.03,25,50,25
0.9565701559020044,1.0,0.04878048780487805,0.09302325581395349,"[[857   0]
 [ 39   2]]",0.20839828237774788,0.043429844097995544,0.043429844097995544,0.0032729032074455544,0.04,25,50,25
0.700445434298441,0.25,0.01532567049808429,0.028880866425992777,"[[625  12]
 [257   4]]",0.5473157824341986,0.29955456570155903,0.29955456570155903,-0.4529433347167333,0.01,25,75,25
0.8485523385300668,0.5,0.022058823529411766,0.04225352112676056,"[[759   3]
 [133   3]]",0.3891627698918965,0.1514476614699332,0.1514476614699332,-0.17847769028871374,0.02,25,75,25
0.9187082405345212,0.6666666666666666,0.02702702702702703,0.051948051948051945,"[[823   1]
 [ 72   2]]",0.2851170978132999,0.08129175946547884,0.08129175946547884,-0.07507871949619505,0.03,25,75,25
0.9543429844097996,0.5,0.04878048780487805,0.08888888888888888,"[[855   2]
 [ 39   2]]",0.2136750233185911,0.045657015590200446,0.045657015590200446,-0.047841306884480295,0.04,25,75,25
0.6971046770601337,0.21052631578947367,0.01532567049808429,0.02857142857142857,"[[622  15]
 [257   4]]",0.5503592671518001,0.3028953229398664,0.3028953229398664,-0.4691471637284441,0.01,25,100,25
0.8463251670378619,0.375,0.022058823529411766,0.04166666666666667,"[[757   5]
 [133   3]]",0.3920138173102296,0.15367483296213807,0.15367483296213807,-0.19580824455766543,0.02,25,100,25
0.9175946547884187,0.5,0.05405405405405406,0.0975609756097561,"[[820   4]
 [ 70   4]]",0.2870633122006037,0.08240534521158129,0.08240534521158129,-0.0898058252427183,0.03,25,100,25
0.9543429844097996,0.5,0.04878048780487805,0.08888888888888888,"[[855   2]
 [ 39   2]]",0.2136750233185911,0.045657015590200446,0.045657015590200446,-0.047841306884480295,0.04,25,100,25
0.6993318485523385,0.2857142857142857,0.022988505747126436,0.04255319148936171,"[[622  15]
 [255   6]]",0.5483321543076436,0.30066815144766146,0.30066815144766146,-0.4583446110539704,0.01,32,25,25
0.8485523385300668,0.0,0.0,0.0,"[[762   0]
 [136   0]]",0.3891627698918965,0.1514476614699332,0.1514476614699332,-0.17847769028871374,0.02,32,25,25
0.9175946547884187,0.0,0.0,0.0,"[[824   0]
 [ 74   0]]",0.2870633122006037,0.08240534521158129,0.08240534521158129,-0.0898058252427183,0.03,32,25,25
0.9543429844097996,0.0,0.0,0.0,"[[857   0]
 [ 41   0]]",0.2136750233185911,0.045657015590200446,0.045657015590200446,-0.047841306884480295,0.04,32,25,25
0.7048997772828508,0.3,0.011494252873563218,0.022140221402214024,"[[630   7]
 [258   3]]",0.543231279214617,0.2951002227171492,0.2951002227171492,-0.43133822936778565,0.01,32,50,25
0.8496659242761693,1.0,0.007352941176470588,0.014598540145985401,"[[762   0]
 [135   1]]",0.38772938465356316,0.15033407572383073,0.15033407572383073,-0.169812413154238,0.02,32,50,25
0.9175946547884187,0.0,0.0,0.0,"[[824   0]
 [ 74   0]]",0.2870633122006037,0.08240534521158129,0.08240534521158129,-0.0898058252427183,0.03,32,50,25
0.9543429844097996,0.0,0.0,0.0,"[[857   0]
 [ 41   0]]",0.2136750233185911,0.045657015590200446,0.045657015590200446,-0.047841306884480295,0.04,32,50,25
0.7060133630289532,0.43478260869565216,0.038314176245210725,0.0704225352112676,"[[624  13]
 [251  10]]",0.5422053457603002,0.29398663697104677,0.29398663697104677,-0.4259369530305488,0.01,32,75,25
0.8452115812917594,0.2857142857142857,0.014705882352941176,0.027972027972027972,"[[757   5]
 [134   2]]",0.39343159342920153,0.15478841870824053,0.15478841870824053,-0.2044735216921414,0.02,32,75,25
0.9198218262806236,1.0,0.02702702702702703,0.052631578947368425,"[[824   0]
 [ 72   2]]",0.28315750690980523,0.0801781737193764,0.0801781737193764,-0.060351613749671795,0.03,32,75,25
0.9543429844097996,0.0,0.0,0.0,"[[857   0]
 [ 41   0]]",0.2136750233185911,0.045657015590200446,0.045657015590200446,-0.047841306884480295,0.04,32,75,25
0.6870824053452116,0.20588235294117646,0.02681992337164751,0.04745762711864407,"[[610  27]
 [254   7]]",0.5593903776923486,0.3129175946547884,0.3129175946547884,-0.5177586507635765,0.01,32,100,25
0.8474387527839644,0.3333333333333333,0.007352941176470588,0.014388489208633096,"[[760   2]
 [135   1]]",0.39059089494768773,0.15256124721603564,0.15256124721603564,-0.1871429674231897,0.02,32,100,25
0.9198218262806236,0.75,0.04054054054054054,0.07692307692307693,"[[823   1]
 [ 71   3]]",0.28315750690980523,0.0801781737193764,0.0801781737193764,-0.060351613749671795,0.03,32,100,25
0.9532293986636972,0.4,0.04878048780487805,0.08695652173913045,"[[854   3]
 [ 39   2]]",0.21626511816819396,0.0467706013363029,0.0467706013363029,-0.07339841193044316,0.04,32,100,25
0.7082405345211581,0.45454545454545453,0.019157088122605363,0.036764705882352935,"[[631   6]
 [256   5]]",0.5401476330401179,0.29175946547884185,0.29175946547884185,-0.41513440035607485,0.01,48,25,25
0.8485523385300668,0.0,0.0,0.0,"[[762   0]
 [136   0]]",0.3891627698918965,0.1514476614699332,0.1514476614699332,-0.17847769028871374,0.02,48,25,25
0.9175946547884187,0.0,0.0,0.0,"[[824   0]
 [ 74   0]]",0.2870633122006037,0.08240534521158129,0.08240534521158129,-0.0898058252427183,0.03,48,25,25
0.9543429844097996,0.0,0.0,0.0,"[[857   0]
 [ 41   0]]",0.2136750233185911,0.045657015590200446,0.045657015590200446,-0.047841306884480295,0.04,48,25,25
0.7071269487750557,0.4,0.01532567049808429,0.02952029520295203,"[[631   6]
 [257   4]]",0.5411774674032025,0.29287305122494434,0.29287305122494434,-0.4205356766933117,0.01,48,50,25
0.8485523385300668,0.0,0.0,0.0,"[[762   0]
 [136   0]]",0.3891627698918965,0.1514476614699332,0.1514476614699332,-0.17847769028871374,0.02,48,50,25
