root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.6772779024468886,0.45870535714285715,0.45870535714285715,0.5412946428571429,0.4117647058823529,0.07017543859649122,0.11991434689507494,"[[457  40]
 [371  28]]",l2,10.0,p_0.1,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR']"
0.6805656785771251,0.46316964285714285,0.46316964285714285,0.5368303571428571,0.4,0.08020050125313283,0.1336116910229645,"[[449  48]
 [367  32]]",none,0.001,p_0.15,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR']"
0.6805656785771251,0.46316964285714285,0.46316964285714285,0.5368303571428571,0.4,0.08020050125313283,0.1336116910229645,"[[449  48]
 [367  32]]",none,0.001,p_0.2,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.6805656785771251,0.46316964285714285,0.46316964285714285,0.5368303571428571,0.4,0.08020050125313283,0.1336116910229645,"[[449  48]
 [367  32]]",none,0.001,p_0.25,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.6805656785771251,0.46316964285714285,0.46316964285714285,0.5368303571428571,0.4,0.08020050125313283,0.1336116910229645,"[[449  48]
 [367  32]]",none,0.001,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6805656785771251,0.46316964285714285,0.46316964285714285,0.5368303571428571,0.4,0.08020050125313283,0.1336116910229645,"[[449  48]
 [367  32]]",none,0.001,f_0.5,0.001,"['Open Price GR', 'Close Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6739740880987721,0.45424107142857145,0.45424107142857145,0.5457589285714286,0.4090909090909091,0.045112781954887216,0.08126410835214445,"[[471  26]
 [381  18]]",l2,100.0,f_1,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Net Profit GR']"
0.6805656785771251,0.46316964285714285,0.46316964285714285,0.5368303571428571,0.4,0.08020050125313283,0.1336116910229645,"[[449  48]
 [367  32]]",none,0.001,f_2,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR']"
0.649519052838329,0.421875,0.421875,0.578125,0.15789473684210525,0.00821917808219178,0.015625,"[[515  16]
 [362   3]]",none,0.001,p_0.1,0.002,"['Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR']"
0.649519052838329,0.421875,0.421875,0.578125,0.15789473684210525,0.00821917808219178,0.015625,"[[515  16]
 [362   3]]",none,0.001,p_0.15,0.002,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.649519052838329,0.421875,0.421875,0.578125,0.15789473684210525,0.00821917808219178,0.015625,"[[515  16]
 [362   3]]",none,0.001,p_0.2,0.002,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.649519052838329,0.421875,0.421875,0.578125,0.15789473684210525,0.00821917808219178,0.015625,"[[515  16]
 [362   3]]",none,0.001,p_0.25,0.002,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.6486593316768275,0.42075892857142855,0.42075892857142855,0.5792410714285714,0.16666666666666666,0.00821917808219178,0.015665796344647518,"[[516  15]
 [362   3]]",l2,100.0,f_0.1,0.002,"['Open Price GR', 'High Price GR', 'Close Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6486593316768275,0.42075892857142855,0.42075892857142855,0.5792410714285714,0.16666666666666666,0.00821917808219178,0.015665796344647518,"[[516  15]
 [362   3]]",l2,100.0,f_0.5,0.002,"['Open Price GR', 'Close Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.649519052838329,0.421875,0.421875,0.578125,0.15789473684210525,0.00821917808219178,0.015625,"[[515  16]
 [362   3]]",none,0.001,f_1,0.002,"['Open Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.649519052838329,0.421875,0.421875,0.578125,0.15789473684210525,0.00821917808219178,0.015625,"[[515  16]
 [362   3]]",none,0.001,f_2,0.002,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.6105471784742413,0.37276785714285715,0.37276785714285715,0.6272321428571429,0.4,0.006006006006006006,0.01183431952662722,"[[560   3]
 [331   2]]",none,0.001,p_0.1,0.003,"['Beta GR', 'Revenue GR']"
0.6105471784742413,0.37276785714285715,0.37276785714285715,0.6272321428571429,0.4,0.006006006006006006,0.01183431952662722,"[[560   3]
 [331   2]]",none,0.001,p_0.15,0.003,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR']"
0.6105471784742413,0.37276785714285715,0.37276785714285715,0.6272321428571429,0.4,0.006006006006006006,0.01183431952662722,"[[560   3]
 [331   2]]",none,0.001,p_0.2,0.003,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.6105471784742413,0.37276785714285715,0.37276785714285715,0.6272321428571429,0.4,0.006006006006006006,0.01183431952662722,"[[560   3]
 [331   2]]",none,0.001,p_0.25,0.003,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Net Profit GR']"
0.6096325005396986,0.3716517857142857,0.3716517857142857,0.6283482142857143,0.5,0.006006006006006006,0.011869436201780416,"[[561   2]
 [331   2]]",l2,100.0,f_0.1,0.003,"['Open Price GR', 'High Price GR', 'Close Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6105471784742413,0.37276785714285715,0.37276785714285715,0.6272321428571429,0.4,0.006006006006006006,0.01183431952662722,"[[560   3]
 [331   2]]",none,0.001,f_0.5,0.003,"['Open Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Net Profit GR']"
0.6096325005396986,0.3716517857142857,0.3716517857142857,0.6283482142857143,0.5,0.006006006006006006,0.011869436201780416,"[[561   2]
 [331   2]]",l2,100.0,f_1,0.003,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Net Profit GR']"
0.6105471784742413,0.37276785714285715,0.37276785714285715,0.6272321428571429,0.4,0.006006006006006006,0.01183431952662722,"[[560   3]
 [331   2]]",none,0.001,f_2,0.003,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,p_0.05,0.004,"['Beta GR', 'Revenue GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,p_0.1,0.004,"['Beta GR', 'Revenue GR', 'Income GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,p_0.15,0.004,"['Deliverable Quantity GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,p_0.2,0.004,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,p_0.25,0.004,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,f_0.1,0.004,"['Open Price GR', 'Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,f_0.5,0.004,"['Open Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,f_1,0.004,"['Open Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR']"
0.5910417558369774,0.34933035714285715,0.34933035714285715,0.6506696428571429,0.2857142857142857,0.0064516129032258064,0.012618296529968454,"[[581   5]
 [308   2]]",none,0.001,f_2,0.004,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.5882024675714501,0.34598214285714285,0.34598214285714285,0.6540178571428571,0.0,0.0,0.0,"[[586   0]
 [310   0]]",l2,0.001,f_5,0.004,['Revenue GR']
0.5649747149841562,0.31919642857142855,0.31919642857142855,0.6808035714285714,0.75,0.010416666666666666,0.020547945205479454,"[[607   1]
 [285   3]]",none,0.001,p_0.05,0.005,"['Beta GR', 'Revenue GR', 'Income GR']"
0.5649747149841562,0.31919642857142855,0.31919642857142855,0.6808035714285714,0.75,0.010416666666666666,0.020547945205479454,"[[607   1]
 [285   3]]",none,0.001,p_0.1,0.005,"['Beta GR', 'Revenue GR', 'Income GR']"
0.5649747149841562,0.31919642857142855,0.31919642857142855,0.6808035714285714,0.75,0.010416666666666666,0.020547945205479454,"[[607   1]
 [285   3]]",none,0.001,p_0.15,0.005,"['Deliverable Quantity GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.5649747149841562,0.31919642857142855,0.31919642857142855,0.6808035714285714,0.75,0.010416666666666666,0.020547945205479454,"[[607   1]
 [285   3]]",none,0.001,p_0.2,0.005,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.5649747149841562,0.31919642857142855,0.31919642857142855,0.6808035714285714,0.75,0.010416666666666666,0.020547945205479454,"[[607   1]
 [285   3]]",none,0.001,p_0.25,0.005,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Beta GR', 'Revenue GR', 'Income GR']"
