root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.67595569364659,0.45691609977324266,0.45691609977324266,0.5430839002267573,0.4107142857142857,0.058524173027989825,0.10244988864142539,"[[456  33]
 [370  23]]",l2,0.001,p_0.1,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR']"
0.67595569364659,0.45691609977324266,0.45691609977324266,0.5430839002267573,0.4107142857142857,0.058524173027989825,0.10244988864142539,"[[456  33]
 [370  23]]",l2,0.001,p_0.15,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR']"
0.6801360408136048,0.46258503401360546,0.46258503401360546,0.5374149659863946,0.38461538461538464,0.06361323155216285,0.1091703056768559,"[[449  40]
 [368  25]]",l2,0.01,p_0.2,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Income GR']"
0.6767938287405665,0.4580498866213152,0.4580498866213152,0.5419501133786848,0.45864661654135336,0.15521628498727735,0.23193916349809882,"[[417  72]
 [332  61]]",none,0.001,p_0.25,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Revenue GR', 'Income GR']"
0.675116518036087,0.4557823129251701,0.4557823129251701,0.54421768707483,0.47058823529411764,0.183206106870229,0.26373626373626374,"[[408  81]
 [321  72]]",l2,100.0,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6767938287405665,0.4580498866213152,0.4580498866213152,0.5419501133786848,0.45864661654135336,0.15521628498727735,0.23193916349809882,"[[417  72]
 [332  61]]",none,0.001,f_0.5,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR']"
0.675116518036087,0.4557823129251701,0.4557823129251701,0.54421768707483,0.47058823529411764,0.183206106870229,0.26373626373626374,"[[408  81]
 [321  72]]",l2,100.0,f_1,0.001,"['Low Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Revenue GR', 'Income GR']"
0.6801360408136048,0.46258503401360546,0.46258503401360546,0.5374149659863946,0.38461538461538464,0.06361323155216285,0.1091703056768559,"[[449  40]
 [368  25]]",l2,0.01,f_2,0.001,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Income GR']"
0.6537871532259991,0.427437641723356,0.427437641723356,0.572562358276644,0.39655172413793105,0.06301369863013699,0.10874704491725769,"[[482  35]
 [342  23]]",none,0.001,p_0.1,0.002,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR']"
0.6555190427588669,0.42970521541950113,0.42970521541950113,0.5702947845804989,0.3541666666666667,0.04657534246575343,0.08232445520581114,"[[486  31]
 [348  17]]",l2,0.001,p_0.15,0.002,"['Low Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR']"
