root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.5229763603684908,0.27350427350427353,0.27350427350427353,0.7264957264957265,0.6935483870967742,0.7678571428571429,0.7288135593220338,"[[42 19]
 [13 43]]",none,0.001,p_0.01,0.001,['Open Price GR']
0.5310850045437944,0.28205128205128205,0.28205128205128205,0.717948717948718,0.676923076923077,0.7857142857142857,0.7272727272727272,"[[40 21]
 [12 44]]",l2,100.0,p_0.05,0.001,"['Open Price GR', 'Low Price GR']"
0.5310850045437944,0.28205128205128205,0.28205128205128205,0.717948717948718,0.676923076923077,0.7857142857142857,0.7272727272727272,"[[40 21]
 [12 44]]",l2,100.0,p_0.1,0.001,"['Open Price GR', 'Low Price GR']"
0.5310850045437944,0.28205128205128205,0.28205128205128205,0.717948717948718,0.676923076923077,0.7857142857142857,0.7272727272727272,"[[40 21]
 [12 44]]",l2,100.0,p_0.15,0.001,"['Open Price GR', 'Low Price GR']"
0.5310850045437944,0.28205128205128205,0.28205128205128205,0.717948717948718,0.676923076923077,0.7857142857142857,0.7272727272727272,"[[40 21]
 [12 44]]",l2,100.0,p_0.2,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR']"
0.5310850045437944,0.28205128205128205,0.28205128205128205,0.717948717948718,0.676923076923077,0.7857142857142857,0.7272727272727272,"[[40 21]
 [12 44]]",l2,100.0,p_0.25,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR']"
0.5229763603684908,0.27350427350427353,0.27350427350427353,0.7264957264957265,0.6935483870967742,0.7678571428571429,0.7288135593220338,"[[42 19]
 [13 43]]",none,0.001,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR']"
0.5229763603684908,0.27350427350427353,0.27350427350427353,0.7264957264957265,0.6935483870967742,0.7678571428571429,0.7288135593220338,"[[42 19]
 [13 43]]",none,0.001,f_0.5,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR']"
0.5310850045437944,0.28205128205128205,0.28205128205128205,0.717948717948718,0.676923076923077,0.7857142857142857,0.7272727272727272,"[[40 21]
 [12 44]]",l2,100.0,f_1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', '% Deli. Qty to Traded Qty GR']"
0.5310850045437944,0.28205128205128205,0.28205128205128205,0.717948717948718,0.676923076923077,0.7857142857142857,0.7272727272727272,"[[40 21]
 [12 44]]",l2,100.0,f_2,0.001,"['Open Price GR', 'Low Price GR']"
0.5229763603684908,0.27350427350427353,0.27350427350427353,0.7264957264957265,0.6935483870967742,0.7678571428571429,0.7288135593220338,"[[42 19]
 [13 43]]",none,0.001,f_5,0.001,['Open Price GR']
0.5229763603684908,0.27350427350427353,0.27350427350427353,0.7264957264957265,0.6935483870967742,0.7678571428571429,0.7288135593220338,"[[42 19]
 [13 43]]",none,0.001,f_10,0.001,['Open Price GR']
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,p_0.01,0.002,['Open Price GR']
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,p_0.05,0.002,"['Open Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,p_0.1,0.002,"['Open Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,p_0.15,0.002,"['Open Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,p_0.2,0.002,"['Open Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,p_0.25,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,f_0.1,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,f_0.5,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,f_1,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,f_2,0.002,"['Open Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,f_5,0.002,"['Open Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.6571428571428571,0.45098039215686275,0.5348837209302325,"[[54 12]
 [28 23]]",none,0.001,f_10,0.002,['Open Price GR']
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,p_0.01,0.003,"['Open Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,p_0.05,0.003,"['Open Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,p_0.1,0.003,"['Open Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,p_0.15,0.003,"['Open Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,p_0.2,0.003,"['Open Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,p_0.25,0.003,"['Open Price GR', 'High Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,f_0.1,0.003,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,f_0.5,0.003,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,f_1,0.003,"['Open Price GR', 'High Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,f_2,0.003,"['Open Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,f_5,0.003,"['Open Price GR', 'Low Price GR']"
0.6270266287506402,0.39316239316239315,0.39316239316239315,0.6068376068376068,0.5555555555555556,0.20833333333333334,0.30303030303030304,"[[61  8]
 [38 10]]",none,0.001,f_10,0.003,['Open Price GR']
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.5882352941176471,0.23255813953488372,0.3333333333333333,"[[67  7]
 [33 10]]",none,0.001,p_0.01,0.004,"['Open Price GR', 'Low Price GR']"
0.5847053462046862,0.3418803418803419,0.3418803418803419,0.6581196581196581,0.5882352941176471,0.23255813953488372,0.3333333333333333,"[[67  7]
 [33 10]]",none,0.001,p_0.05,0.004,"['Open Price GR', 'Low Price GR']"
