root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.6620156634086861,0.4382647385984427,0.4382647385984427,0.5617352614015573,0.5673758865248227,0.1937046004842615,0.2888086642599278,"[[425  61]
 [333  80]]",none,0.001,p_0.1,0.001,['EPS GR']
0.6620156634086861,0.4382647385984427,0.4382647385984427,0.5617352614015573,0.5673758865248227,0.1937046004842615,0.2888086642599278,"[[425  61]
 [333  80]]",none,0.001,p_0.15,0.001,['EPS GR']
0.6620156634086861,0.4382647385984427,0.4382647385984427,0.5617352614015573,0.5673758865248227,0.1937046004842615,0.2888086642599278,"[[425  61]
 [333  80]]",none,0.001,p_0.2,0.001,"['Spread Close-Open GR', 'EPS GR']"
0.6620156634086861,0.4382647385984427,0.4382647385984427,0.5617352614015573,0.5673758865248227,0.1937046004842615,0.2888086642599278,"[[425  61]
 [333  80]]",none,0.001,p_0.25,0.001,"['Low Price GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Net Profit GR', 'EPS GR']"
0.6620156634086861,0.4382647385984427,0.4382647385984427,0.5617352614015573,0.5673758865248227,0.1937046004842615,0.2888086642599278,"[[425  61]
 [333  80]]",none,0.001,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6711933820990238,0.45050055617352613,0.45050055617352613,0.5494994438264739,0.5240963855421686,0.2106537530266344,0.3005181347150259,"[[407  79]
 [326  87]]",l2,100.0,f_0.5,0.001,"['Low Price GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6620156634086861,0.4382647385984427,0.4382647385984427,0.5617352614015573,0.5673758865248227,0.1937046004842615,0.2888086642599278,"[[425  61]
 [333  80]]",none,0.001,f_1,0.001,"['Low Price GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6620156634086861,0.4382647385984427,0.4382647385984427,0.5617352614015573,0.5673758865248227,0.1937046004842615,0.2888086642599278,"[[425  61]
 [333  80]]",none,0.001,f_2,0.001,"['Spread Close-Open GR', 'EPS GR']"
0.658646605084488,0.43381535038932145,0.43381535038932145,0.5661846496106785,0.4857142857142857,0.043701799485861184,0.08018867924528301,"[[492  18]
 [372  17]]",none,0.001,p_0.05,0.002,['EPS GR']
0.6544108916635786,0.42825361512791993,0.42825361512791993,0.5717463848720801,0.5555555555555556,0.05141388174807198,0.09411764705882354,"[[494  16]
 [369  20]]",l2,10.0,p_0.1,0.002,"['Spread Close-Open GR', 'EPS GR']"
0.6594904832077577,0.43492769744160176,0.43492769744160176,0.5650723025583982,0.4642857142857143,0.033419023136246784,0.06235011990407673,"[[495  15]
 [376  13]]",l2,0.1,p_0.15,0.002,"['Spread Close-Open GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6594904832077577,0.43492769744160176,0.43492769744160176,0.5650723025583982,0.4642857142857143,0.033419023136246784,0.06235011990407673,"[[495  15]
 [376  13]]",l2,0.1,p_0.2,0.002,"['Spread Close-Open GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.658646605084488,0.43381535038932145,0.43381535038932145,0.5661846496106785,0.4857142857142857,0.043701799485861184,0.08018867924528301,"[[492  18]
 [372  17]]",none,0.001,p_0.25,0.002,"['Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.658646605084488,0.43381535038932145,0.43381535038932145,0.5661846496106785,0.4857142857142857,0.043701799485861184,0.08018867924528301,"[[492  18]
 [372  17]]",none,0.001,f_0.1,0.002,"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.658646605084488,0.43381535038932145,0.43381535038932145,0.5661846496106785,0.4857142857142857,0.043701799485861184,0.08018867924528301,"[[492  18]
 [372  17]]",none,0.001,f_0.5,0.002,"['Low Price GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.658646605084488,0.43381535038932145,0.43381535038932145,0.5661846496106785,0.4857142857142857,0.043701799485861184,0.08018867924528301,"[[492  18]
 [372  17]]",none,0.001,f_1,0.002,"['% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6594904832077577,0.43492769744160176,0.43492769744160176,0.5650723025583982,0.4642857142857143,0.033419023136246784,0.06235011990407673,"[[495  15]
 [376  13]]",l2,0.1,f_2,0.002,"['Spread Close-Open GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6380587912838392,0.407119021134594,0.407119021134594,0.592880978865406,0.5,0.00273224043715847,0.005434782608695652,"[[532   1]
 [365   1]]",l2,0.001,p_0.05,0.003,['Expenditure GR']
0.6380587912838392,0.407119021134594,0.407119021134594,0.592880978865406,0.5,0.00273224043715847,0.005434782608695652,"[[532   1]
 [365   1]]",l2,0.001,p_0.1,0.003,['Expenditure GR']
0.6380587912838392,0.407119021134594,0.407119021134594,0.592880978865406,0.5,0.00273224043715847,0.005434782608695652,"[[532   1]
 [365   1]]",l2,0.001,p_0.15,0.003,"['Expenditure GR', 'EPS GR']"
0.6380587912838392,0.407119021134594,0.407119021134594,0.592880978865406,0.5,0.00273224043715847,0.005434782608695652,"[[532   1]
 [365   1]]",l2,0.001,p_0.2,0.003,"['Spread Close-Open GR', 'Expenditure GR', 'EPS GR']"
0.6380587912838392,0.407119021134594,0.407119021134594,0.592880978865406,0.5,0.00273224043715847,0.005434782608695652,"[[532   1]
 [365   1]]",l2,0.001,p_0.25,0.003,"['Spread Close-Open GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6371865300540445,0.40600667408231367,0.40600667408231367,0.5939933259176863,0.5555555555555556,0.01366120218579235,0.026666666666666665,"[[529   4]
 [361   5]]",l2,10.0,f_0.1,0.003,"['Low Price GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6380587912838392,0.407119021134594,0.407119021134594,0.592880978865406,0.5,0.01366120218579235,0.02659574468085106,"[[528   5]
 [361   5]]",none,0.001,f_0.5,0.003,"['Low Price GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
