root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,p_0.05,0.001,"['Open Price GR', 'Dividend Value GR']"
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,p_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'No. of Trades GR', 'Dividend Value GR']"
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,p_0.15,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'No. of Trades GR', 'Dividend Value GR']"
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,p_0.2,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No. of Trades GR', 'Dividend Value GR']"
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,p_0.25,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Dividend Value GR']"
0.6842381297339533,0.4681818181818182,0.4681818181818182,0.5318181818181819,0.5666666666666667,0.12028301886792453,0.19844357976653698,"[[417  39]
 [373  51]]",l2,100.0,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,f_0.5,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR']"
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,f_1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Alpha GR', 'Dividend Value GR', 'Income GR']"
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,f_2,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'No. of Trades GR', 'Dividend Value GR']"
0.6817424200332023,0.4647727272727273,0.4647727272727273,0.5352272727272728,0.5842696629213483,0.12264150943396226,0.202729044834308,"[[419  37]
 [372  52]]",none,0.001,f_5,0.001,['Dividend Value GR']
0.6674238124719146,0.44545454545454544,0.44545454545454544,0.5545454545454546,0.6,0.02278481012658228,0.04390243902439024,"[[479   6]
 [386   9]]",l2,0.1,p_0.05,0.002,"['No. of Trades GR', 'Dividend Value GR']"
0.6699728624083489,0.44886363636363635,0.44886363636363635,0.5511363636363636,0.5,0.027848101265822784,0.05275779376498801,"[[474  11]
 [384  11]]",none,0.001,p_0.1,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'No. of Trades GR', 'Dividend Value GR']"
0.6699728624083489,0.44886363636363635,0.44886363636363635,0.5511363636363636,0.5,0.027848101265822784,0.05275779376498801,"[[474  11]
 [384  11]]",none,0.001,p_0.15,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Dividend Value GR']"
0.6699728624083489,0.44886363636363635,0.44886363636363635,0.5511363636363636,0.5,0.027848101265822784,0.05275779376498801,"[[474  11]
 [384  11]]",none,0.001,p_0.2,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Dividend Value GR']"
0.6699728624083489,0.44886363636363635,0.44886363636363635,0.5511363636363636,0.5,0.027848101265822784,0.05275779376498801,"[[474  11]
 [384  11]]",none,0.001,p_0.25,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Dividend Value GR']"
