root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.7120551045460684,0.5070224719101124,0.5070224719101124,0.49297752808988765,0.4854368932038835,0.13966480446927373,0.21691973969631234,"[[301  53]
 [308  50]]",none,0.001,p_0.2,0.001,"['No. of Trades GR', 'Spread Close-Open GR']"
0.7130406484150359,0.5084269662921348,0.5084269662921348,0.49157303370786515,0.4791666666666667,0.12849162011173185,0.2026431718061674,"[[304  50]
 [312  46]]",l2,100.0,p_0.25,0.001,"['Open Price GR', 'No. of Trades GR', 'Spread Close-Open GR']"
0.7130406484150359,0.5084269662921348,0.5084269662921348,0.49157303370786515,0.4791666666666667,0.12849162011173185,0.2026431718061674,"[[304  50]
 [312  46]]",l2,1.0,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.7120551045460684,0.5070224719101124,0.5070224719101124,0.49297752808988765,0.4854368932038835,0.13966480446927373,0.21691973969631234,"[[301  53]
 [308  50]]",none,0.001,f_0.5,0.001,"['Open Price GR', 'High Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.7130406484150359,0.5084269662921348,0.5084269662921348,0.49157303370786515,0.4791666666666667,0.12849162011173185,0.2026431718061674,"[[304  50]
 [312  46]]",l2,100.0,f_1,0.001,"['Open Price GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Dividend Value GR']"
0.6930635458972614,0.4803370786516854,0.4803370786516854,0.5196629213483146,0.0,0.0,0.0,"[[370   0]
 [342   0]]",l2,0.001,p_0.2,0.002,['No. of Trades GR']
0.6930635458972614,0.4803370786516854,0.4803370786516854,0.5196629213483146,0.0,0.0,0.0,"[[370   0]
 [342   0]]",l2,0.001,p_0.25,0.002,['No. of Trades GR']
0.6920495533339089,0.4789325842696629,0.4789325842696629,0.5210674157303371,0.5454545454545454,0.017543859649122806,0.03399433427762039,"[[365   5]
 [336   6]]",l2,1.0,f_0.1,0.002,"['Open Price GR', 'High Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6920495533339089,0.4789325842696629,0.4789325842696629,0.5210674157303371,0.5333333333333333,0.023391812865497075,0.04481792717086835,"[[363   7]
 [334   8]]",none,0.001,f_0.5,0.002,"['Open Price GR', 'High Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Beta GR', 'Dividend Value GR', 'Income GR']"
0.6930635458972614,0.4803370786516854,0.4803370786516854,0.5196629213483146,0.0,0.0,0.0,"[[370   0]
 [342   0]]",l2,0.001,f_1,0.002,['No. of Trades GR']
0.6818266938522122,0.4648876404494382,0.4648876404494382,0.5351123595505618,0.0,0.0,0.0,"[[381   0]
 [331   0]]",l2,0.001,p_0.2,0.003,['No. of Trades GR']
0.6828558668060637,0.46629213483146065,0.46629213483146065,0.5337078651685393,0.0,0.0,0.0,"[[380   1]
 [331   0]]",l2,0.01,p_0.25,0.003,"['No. of Trades GR', 'Deliverable Quantity GR', 'Dividend Value GR']"
0.678729811709616,0.4606741573033708,0.4606741573033708,0.5393258426966292,1.0,0.00906344410876133,0.017964071856287425,"[[381   0]
 [328   3]]",l2,10.0,f_0.1,0.003,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR', 'EPS GR']"
