root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,p_0.01,0.001,['Open Price GR']
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,p_0.05,0.001,"['Open Price GR', 'High Price GR']"
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,p_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'EPS GR']"
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,p_0.15,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'EPS GR']"
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,p_0.2,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'EPS GR']"
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,p_0.25,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Net Profit GR', 'EPS GR']"
0.6653676628808797,0.44271412680756395,0.44271412680756395,0.557285873192436,0.5157894736842106,0.12219451371571072,0.19758064516129029,"[[452  46]
 [352  49]]",l2,100.0,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR', 'EPS GR']"
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,f_0.5,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Income GR', 'Net Profit GR', 'EPS GR']"
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,f_1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread Close-Open GR', 'Income GR', 'Net Profit GR', 'EPS GR']"
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,f_2,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'EPS GR']"
0.66703734596507,0.44493882091212456,0.44493882091212456,0.5550611790878754,0.5046728971962616,0.13466334164588528,0.21259842519685038,"[[445  53]
 [347  54]]",none,0.001,f_5,0.001,"['Open Price GR', 'High Price GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,p_0.01,0.002,['Open Price GR']
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,p_0.05,0.002,"['Open Price GR', 'High Price GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,p_0.1,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Deliverable Quantity GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,p_0.15,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Net Profit GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,p_0.2,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Net Profit GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,p_0.25,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Dividend Value GR', 'Net Profit GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.3953488372093023,0.045576407506702415,0.08173076923076923,"[[500  26]
 [356  17]]",l2,10.0,f_0.1,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.3953488372093023,0.045576407506702415,0.08173076923076923,"[[500  26]
 [356  17]]",l2,10.0,f_0.5,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR', 'Income GR', 'Net Profit GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,f_1,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Spread Close-Open GR', 'Dividend Value GR', 'Net Profit GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,f_2,0.002,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', 'Net Profit GR', 'EPS GR']"
0.6518562525366148,0.42491657397107896,0.42491657397107896,0.575083426028921,0.4,0.04825737265415549,0.0861244019138756,"[[499  27]
 [355  18]]",none,0.001,f_5,0.002,"['Open Price GR', 'High Price GR', 'EPS GR']"
0.6230642994473593,0.3882091212458287,0.3882091212458287,0.6117908787541713,0.375,0.008645533141210375,0.016901408450704227,"[[547   5]
 [344   3]]",none,0.001,p_0.05,0.003,"['Open Price GR', 'High Price GR', 'EPS GR']"
