root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.6887227568258718,0.47433903576982894,0.47433903576982894,0.5256609642301711,0.5258215962441315,0.9940828402366864,0.6878198567041964,"[[  2 303]
 [  2 336]]",l2,0.001,p_0.1,0.001,['Income GR']
0.6887227568258718,0.47433903576982894,0.47433903576982894,0.5256609642301711,0.5258215962441315,0.9940828402366864,0.6878198567041964,"[[  2 303]
 [  2 336]]",l2,0.001,p_0.15,0.001,"['WAP GR', 'Total Turnover (Rs.) GR', 'Income GR', 'Expenditure GR']"
0.6887227568258718,0.47433903576982894,0.47433903576982894,0.5256609642301711,0.5258215962441315,0.9940828402366864,0.6878198567041964,"[[  2 303]
 [  2 336]]",l2,0.001,p_0.2,0.001,"['WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Income GR', 'Expenditure GR']"
0.6887227568258718,0.47433903576982894,0.47433903576982894,0.5256609642301711,0.5258215962441315,0.9940828402366864,0.6878198567041964,"[[  2 303]
 [  2 336]]",l2,0.001,p_0.25,0.001,"['WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR']"
0.6887227568258718,0.47433903576982894,0.47433903576982894,0.5256609642301711,0.5258215962441315,0.9940828402366864,0.6878198567041964,"[[  2 303]
 [  2 336]]",l2,0.001,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6887227568258718,0.47433903576982894,0.47433903576982894,0.5256609642301711,0.5258215962441315,0.9940828402366864,0.6878198567041964,"[[  2 303]
 [  2 336]]",l2,0.001,f_0.5,0.001,"['Open Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR']"
0.6887227568258718,0.47433903576982894,0.47433903576982894,0.5256609642301711,0.5258215962441315,0.9940828402366864,0.6878198567041964,"[[  2 303]
 [  2 336]]",l2,0.001,f_1,0.001,"['WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR']"
0.6887227568258718,0.47433903576982894,0.47433903576982894,0.5256609642301711,0.5258215962441315,0.9940828402366864,0.6878198567041964,"[[  2 303]
 [  2 336]]",l2,0.001,f_2,0.001,"['WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Income GR', 'Expenditure GR']"
0.6965812985167165,0.48522550544323484,0.48522550544323484,0.5147744945567652,0.5145631067961165,0.9636363636363636,0.6708860759493671,"[[ 13 300]
 [ 12 318]]",l2,0.001,p_0.1,0.002,['Expenditure GR']
0.6965812985167165,0.48522550544323484,0.48522550544323484,0.5147744945567652,0.5145631067961165,0.9636363636363636,0.6708860759493671,"[[ 13 300]
 [ 12 318]]",l2,0.001,p_0.15,0.002,"['WAP GR', 'Expenditure GR']"
0.6965812985167165,0.48522550544323484,0.48522550544323484,0.5147744945567652,0.5145631067961165,0.9636363636363636,0.6708860759493671,"[[ 13 300]
 [ 12 318]]",l2,0.001,p_0.2,0.002,"['WAP GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR']"
0.6965812985167165,0.48522550544323484,0.48522550544323484,0.5147744945567652,0.5145631067961165,0.9636363636363636,0.6708860759493671,"[[ 13 300]
 [ 12 318]]",l2,0.001,p_0.25,0.002,"['WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR']"
