root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.6964359564774455,0.48502304147465436,0.48502304147465436,0.5149769585253456,0.47058823529411764,0.2146341463414634,0.2948073701842546,"[[359  99]
 [322  88]]",none,0.001,p_0.1,0.001,"['No. of Trades GR', 'Deliverable Quantity GR']"
0.6964359564774455,0.48502304147465436,0.48502304147465436,0.5149769585253456,0.47058823529411764,0.2146341463414634,0.2948073701842546,"[[359  99]
 [322  88]]",none,0.001,p_0.15,0.001,"['No. of Trades GR', 'Deliverable Quantity GR']"
0.6964359564774455,0.48502304147465436,0.48502304147465436,0.5149769585253456,0.47058823529411764,0.2146341463414634,0.2948073701842546,"[[359  99]
 [322  88]]",none,0.001,p_0.2,0.001,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR']"
0.6964359564774455,0.48502304147465436,0.48502304147465436,0.5149769585253456,0.47058823529411764,0.2146341463414634,0.2948073701842546,"[[359  99]
 [322  88]]",none,0.001,p_0.25,0.001,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR']"
0.6964359564774455,0.48502304147465436,0.48502304147465436,0.5149769585253456,0.47058823529411764,0.2146341463414634,0.2948073701842546,"[[359  99]
 [322  88]]",none,0.001,f_0.1,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6980882386490208,0.4873271889400922,0.4873271889400922,0.5126728110599078,0.46408839779005523,0.2048780487804878,0.2842639593908629,"[[361  97]
 [326  84]]",l2,100.0,f_0.5,0.001,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Beta GR', 'Revenue GR']"
0.6964359564774455,0.48502304147465436,0.48502304147465436,0.5149769585253456,0.47058823529411764,0.2146341463414634,0.2948073701842546,"[[359  99]
 [322  88]]",none,0.001,f_1,0.001,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR']"
0.6964359564774455,0.48502304147465436,0.48502304147465436,0.5149769585253456,0.47058823529411764,0.2146341463414634,0.2948073701842546,"[[359  99]
 [322  88]]",none,0.001,f_2,0.001,"['No. of Trades GR', 'Deliverable Quantity GR']"
0.658163903220394,0.43317972350230416,0.43317972350230416,0.5668202764976958,0.5,0.005319148936170213,0.010526315789473684,"[[490   2]
 [374   2]]",l2,0.001,p_0.1,0.002,['Deliverable Quantity GR']
0.6651287945684319,0.4423963133640553,0.4423963133640553,0.5576036866359447,0.38235294117647056,0.034574468085106384,0.06341463414634146,"[[471  21]
 [363  13]]",none,0.001,p_0.15,0.002,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR']"
0.6651287945684319,0.4423963133640553,0.4423963133640553,0.5576036866359447,0.38235294117647056,0.034574468085106384,0.06341463414634146,"[[471  21]
 [363  13]]",none,0.001,p_0.2,0.002,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR']"
0.6651287945684319,0.4423963133640553,0.4423963133640553,0.5576036866359447,0.38235294117647056,0.034574468085106384,0.06341463414634146,"[[471  21]
 [363  13]]",none,0.001,p_0.25,0.002,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Revenue GR']"
