root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6619116937333887,0.43812709030100333,0.43812709030100333,0.5618729096989966,0.4666666666666667,0.017857142857142856,0.0343980343980344,"[[497   8]
 [385   7]]",0.1,0.1,rbf,0.001
0.6343915351294689,0.40245261984392416,0.40245261984392416,0.5975473801560758,0.7142857142857143,0.013736263736263736,0.026954177897574125,"[[531   2]
 [359   5]]",100.0,0.0001,rbf,0.002
0.6056221176499791,0.36677814938684505,0.36677814938684505,0.633221850613155,0.43243243243243246,0.04938271604938271,0.0886426592797784,"[[552  21]
 [308  16]]",10.0,0.01,rbf,0.003
0.5888219253345939,0.346711259754738,0.346711259754738,0.653288740245262,0.36363636363636365,0.039735099337748346,0.07164179104477612,"[[574  21]
 [290  12]]",10.0,0.01,rbf,0.004
0.5685946609996262,0.3232998885172798,0.3232998885172798,0.6767001114827201,0.3333333333333333,0.03202846975088968,0.05844155844155845,"[[598  18]
 [272   9]]",10.0,0.01,rbf,0.005
