root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,C,gamma,kernel,rate_of_growth
0.6961432213383857,0.4846153846153846,0.4846153846153846,0.5153846153846153,0.8333333333333334,0.07462686567164178,0.136986301369863,"[[62  1]
 [62  5]]",1000,1e-05,rbf,0.001
0.6905961749988752,0.47692307692307695,0.47692307692307695,0.5230769230769231,0.5,0.03225806451612903,0.06060606060606061,"[[66  2]
 [60  2]]",1,0.1,rbf,0.002
0.6385078759829887,0.4076923076923077,0.4076923076923077,0.5923076923076923,1.0,0.07017543859649122,0.13114754098360656,"[[73  0]
 [53  4]]",1000,0.0001,rbf,0.003
0.6076436202502,0.36923076923076925,0.36923076923076925,0.6307692307692307,0.75,0.06,0.1111111111111111,"[[79  1]
 [47  3]]",1000,0.0001,rbf,0.004
0.6076436202502,0.36923076923076925,0.36923076923076925,0.6307692307692307,0.5,0.020833333333333332,0.039999999999999994,"[[81  1]
 [47  1]]",100,0.0001,rbf,0.005
